Date,Price,Quatity Sold
Mar 18 2017 01: +0,0.03,17157
Mar 19 2017 01: +0,0.03,14068
Mar 20 2017 01: +0,0.03,15123
Mar 21 2017 01: +0,0.03,10896
Mar 22 2017 01: +0,0.03,12457
Mar 23 2017 01: +0,0.03,10465
Mar 24 2017 01: +0,0.03,13472
Mar 25 2017 01: +0,0.03,14799
Mar 26 2017 01: +0,0.03,12927
Mar 27 2017 01: +0,0.03,13079
Mar 28 2017 01: +0,0.03,11245
Mar 29 2017 01: +0,0.03,15199
Mar 30 2017 01: +0,0.03,17977
Mar 31 2017 01: +0,0.03,15260
Apr 01 2017 01: +0,0.03,18301
Apr 02 2017 01: +0,0.03,13418
Apr 03 2017 01: +0,0.03,10843
Apr 04 2017 01: +0,0.03,9625
Apr 05 2017 01: +0,0.03,11222
Apr 06 2017 01: +0,0.03,10040
Apr 07 2017 01: +0,0.03,9300
Apr 08 2017 01: +0,0.031,10347
Apr 09 2017 01: +0,0.03,10140
Apr 10 2017 01: +0,0.03,10306
Apr 11 2017 01: +0,0.03,8132
Apr 12 2017 01: +0,0.03,7804
Apr 13 2017 01: +0,0.03,8638
Apr 14 2017 01: +0,0.03,11455
Apr 15 2017 01: +0,0.03,12126
Apr 16 2017 01: +0,0.03,12031
Apr 17 2017 01: +0,0.03,11523
Apr 18 2017 01: +0,0.03,11483
Apr 19 2017 01: +0,0.03,10273
Apr 20 2017 01: +0,0.03,11211
Apr 21 2017 01: +0,0.03,12213
Apr 22 2017 01: +0,0.03,12313
Apr 23 2017 01: +0,0.03,13059
Apr 24 2017 01: +0,0.03,10965
Apr 25 2017 01: +0,0.03,10109
Apr 26 2017 01: +0,0.03,10143
Apr 27 2017 01: +0,0.03,11468
Apr 28 2017 01: +0,0.03,9936
Apr 29 2017 01: +0,0.03,10763
Apr 30 2017 01: +0,0.03,9137
May 01 2017 01: +0,0.03,15014
May 02 2017 01: +0,0.03,11665
May 03 2017 01: +0,0.03,9581
May 04 2017 01: +0,0.03,8366
May 05 2017 01: +0,0.03,10773
May 06 2017 01: +0,0.03,13175
May 07 2017 01: +0,0.03,16134
May 08 2017 01: +0,0.03,10674
May 09 2017 01: +0,0.03,9438
May 10 2017 01: +0,0.03,7990
May 11 2017 01: +0,0.03,6725
May 12 2017 01: +0,0.03,8147
May 13 2017 01: +0,0.03,10013
May 14 2017 01: +0,0.03,10301
May 15 2017 01: +0,0.03,11452
May 16 2017 01: +0,0.03,10091
May 17 2017 01: +0,0.03,10569
May 18 2017 01: +0,0.03,7512
May 19 2017 01: +0,0.03,10212
May 20 2017 01: +0,0.03,15851
May 21 2017 01: +0,0.03,19038
May 22 2017 01: +0,0.03,10863
May 23 2017 01: +0,0.03,8592
May 24 2017 01: +0,0.03,17264
May 25 2017 01: +0,0.03,11326
May 26 2017 01: +0,0.03,12463
May 27 2017 01: +0,0.03,10553
May 28 2017 01: +0,0.03,10184
May 29 2017 01: +0,0.03,14075
May 30 2017 01: +0,0.03,8174
May 31 2017 01: +0,0.03,8565
Jun 01 2017 01: +0,0.03,14325
Jun 02 2017 01: +0,0.03,10018
Jun 03 2017 01: +0,0.032,11169
Jun 04 2017 01: +0,0.03,10657
Jun 05 2017 01: +0,0.03,9461
Jun 06 2017 01: +0,0.03,10541
Jun 07 2017 01: +0,0.03,10986
Jun 08 2017 01: +0,0.03,7978
Jun 09 2017 01: +0,0.03,9164
Jun 10 2017 01: +0,0.03,8029
Jun 11 2017 01: +0,0.03,14419
Jun 12 2017 01: +0,0.03,7870
Jun 13 2017 01: +0,0.03,7089
Jun 14 2017 01: +0,0.03,6989
Jun 15 2017 01: +0,0.03,8043
Jun 16 2017 01: +0,0.03,11097
Jun 17 2017 01: +0,0.03,8769
Jun 18 2017 01: +0,0.03,8493
Jun 19 2017 01: +0,0.03,8576
Jun 20 2017 01: +0,0.03,8208
Jun 21 2017 01: +0,0.03,7894
Jun 22 2017 01: +0,0.03,10234
Jun 23 2017 01: +0,0.03,9117
Jun 24 2017 01: +0,0.03,9916
Jun 25 2017 01: +0,0.03,8568
Jun 26 2017 01: +0,0.03,9741
Jun 27 2017 01: +0,0.03,8147
Jun 28 2017 01: +0,0.03,7443
Jun 29 2017 01: +0,0.03,7309
Jun 30 2017 01: +0,0.03,10693
Jul 01 2017 01: +0,0.03,7307
Jul 02 2017 01: +0,0.03,10201
Jul 03 2017 01: +0,0.03,8282
Jul 04 2017 01: +0,0.03,7585
Jul 05 2017 01: +0,0.03,8538
Jul 06 2017 01: +0,0.03,8667
Jul 07 2017 01: +0,0.03,8821
Jul 08 2017 01: +0,0.03,6770
Jul 09 2017 01: +0,0.03,6939
Jul 10 2017 01: +0,0.03,7651
Jul 11 2017 01: +0,0.03,6983
Jul 12 2017 01: +0,0.03,8360
Jul 13 2017 01: +0,0.03,6113
Jul 14 2017 01: +0,0.03,7436
Jul 15 2017 01: +0,0.03,7619
Jul 16 2017 01: +0,0.03,7117
Jul 17 2017 01: +0,0.03,7790
