Date,Price,Quatity Sold
Feb 29 2020 01: +0,0.052,80498
Mar 01 2020 01: +0,0.049,71594
Mar 02 2020 01: +0,0.044,57792
Mar 03 2020 01: +0,0.044,56250
Mar 04 2020 01: +0,0.044,65678
Mar 05 2020 01: +0,0.041,65624
Mar 06 2020 01: +0,0.042,68864
Mar 07 2020 01: +0,0.043,77510
Mar 08 2020 01: +0,0.044,70748
Mar 09 2020 01: +0,0.038,55022
Mar 10 2020 01: +0,0.039,58578
Mar 11 2020 01: +0,0.043,56876
Mar 12 2020 01: +0,0.04,51741
Mar 13 2020 01: +0,0.036,59016
Mar 14 2020 01: +0,0.035,65254
Mar 15 2020 01: +0,0.033,60554
Mar 16 2020 01: +0,0.031,59984
Mar 17 2020 01: +0,0.03,58442
Mar 18 2020 01: +0,0.032,57707
Mar 19 2020 01: +0,0.035,59129
Mar 20 2020 01: +0,0.031,52317
Mar 21 2020 01: +0,0.03,54809
Mar 22 2020 01: +0,0.031,59989
Mar 23 2020 01: +0,0.03,50579
Mar 24 2020 01: +0,0.03,54094
Mar 25 2020 01: +0,0.03,67179
Mar 26 2020 01: +0,0.03,51711
Mar 27 2020 01: +0,0.03,65295
Mar 28 2020 01: +0,0.03,56193
Mar 29 2020 01: +0,0.03,57084
Mar 30 2020 01: +0,0.03,65183
Mar 31 2020 01: +0,0.03,75649
Apr 01 2020 01: +0,0.031,88815
Apr 02 2020 01: +0,0.03,83206
Apr 03 2020 01: +0,0.031,75544
Apr 04 2020 01: +0,0.031,84822
Apr 05 2020 01: +0,0.031,69503
Apr 06 2020 01: +0,0.03,76450
Apr 07 2020 01: +0,0.03,70626
Apr 08 2020 01: +0,0.03,75649
Apr 09 2020 01: +0,0.03,72683
Apr 10 2020 01: +0,0.03,77011
Apr 11 2020 01: +0,0.03,81873
Apr 12 2020 01: +0,0.03,74005
Apr 13 2020 01: +0,0.03,72231
Apr 14 2020 01: +0,0.03,77910
Apr 15 2020 01: +0,0.03,79253
Apr 16 2020 01: +0,0.03,84767
Apr 17 2020 01: +0,0.03,81657
Apr 18 2020 01: +0,0.03,81845
Apr 19 2020 01: +0,0.03,88672
Apr 20 2020 01: +0,0.03,84510
Apr 21 2020 01: +0,0.03,79660
Apr 22 2020 01: +0,0.03,83836
Apr 23 2020 01: +0,0.03,87013
Apr 24 2020 01: +0,0.03,83906
Apr 25 2020 01: +0,0.03,90291
Apr 26 2020 01: +0,0.03,88381
Apr 27 2020 01: +0,0.03,77046
Apr 28 2020 01: +0,0.03,78138
Apr 29 2020 01: +0,0.03,84860
Apr 30 2020 01: +0,0.03,92278
May 01 2020 01: +0,0.03,93112
May 02 2020 01: +0,0.03,95504
May 03 2020 01: +0,0.03,88387
May 04 2020 01: +0,0.03,81154
May 05 2020 01: +0,0.03,89437
May 06 2020 01: +0,0.03,106927
May 07 2020 01: +0,0.03,93238
May 08 2020 01: +0,0.03,79179
May 09 2020 01: +0,0.03,87650
May 10 2020 01: +0,0.03,97865
May 11 2020 01: +0,0.03,82808
May 12 2020 01: +0,0.03,83961
May 13 2020 01: +0,0.03,81194
May 14 2020 01: +0,0.03,77866
May 15 2020 01: +0,0.03,79736
May 16 2020 01: +0,0.03,80459
May 17 2020 01: +0,0.03,86254
May 18 2020 01: +0,0.03,79936
May 19 2020 01: +0,0.03,70885
May 20 2020 01: +0,0.03,87476
May 21 2020 01: +0,0.03,85613
May 22 2020 01: +0,0.03,108728
May 23 2020 01: +0,0.031,90084
May 24 2020 01: +0,0.031,97222
May 25 2020 01: +0,0.03,69810
May 26 2020 01: +0,0.03,76185
May 27 2020 01: +0,0.03,77156
May 28 2020 01: +0,0.03,84375
May 29 2020 01: +0,0.03,80444
May 30 2020 01: +0,0.03,70230
May 31 2020 01: +0,0.03,76777
Jun 01 2020 01: +0,0.03,90235
Jun 02 2020 01: +0,0.03,85712
Jun 03 2020 01: +0,0.031,87646
Jun 04 2020 01: +0,0.03,77088
Jun 05 2020 01: +0,0.031,76408
Jun 06 2020 01: +0,0.03,70710
Jun 07 2020 01: +0,0.032,83667
Jun 08 2020 01: +0,0.033,101838
Jun 09 2020 01: +0,0.036,129027
Jun 10 2020 01: +0,0.037,127474
Jun 11 2020 01: +0,0.04,117478
Jun 12 2020 01: +0,0.038,134897
Jun 13 2020 01: +0,0.037,63423
Jun 14 2020 01: +0,0.037,69328
Jun 15 2020 01: +0,0.037,98765
Jun 16 2020 01: +0,0.038,102582
Jun 17 2020 01: +0,0.037,89357
Jun 18 2020 01: +0,0.038,75974
Jun 19 2020 01: +0,0.036,74441
Jun 20 2020 01: +0,0.033,61805
Jun 21 2020 01: +0,0.032,62674
Jun 22 2020 01: +0,0.034,92058
Jun 23 2020 01: +0,0.033,83332
Jun 24 2020 01: +0,0.037,112344
Jun 25 2020 01: +0,0.034,80091
Jun 26 2020 01: +0,0.031,87152
Jun 27 2020 01: +0,0.033,80954
Jun 28 2020 01: +0,0.034,82634
Jun 29 2020 01: +0,0.033,73902
Jun 30 2020 01: +0,0.033,70534
Jul 01 2020 01: +0,0.032,68280
Jul 02 2020 01: +0,0.032,69379
Jul 03 2020 01: +0,0.033,91043
Jul 04 2020 01: +0,0.035,114628
Jul 05 2020 01: +0,0.038,117251
Jul 06 2020 01: +0,0.038,83979
Jul 07 2020 01: +0,0.036,75334
Jul 08 2020 01: +0,0.034,78167
Jul 09 2020 01: +0,0.035,67338
Jul 10 2020 01: +0,0.034,59455
Jul 11 2020 01: +0,0.035,61050
Jul 12 2020 01: +0,0.036,75359
Jul 13 2020 01: +0,0.035,65850
Jul 14 2020 01: +0,0.034,60383
Jul 15 2020 01: +0,0.034,62936
Jul 16 2020 01: +0,0.034,57723
Jul 17 2020 01: +0,0.037,66214
Jul 18 2020 01: +0,0.035,65278
Jul 19 2020 01: +0,0.035,62331
Jul 20 2020 01: +0,0.036,95950
Jul 21 2020 01: +0,0.04,113498
Jul 22 2020 01: +0,0.041,112305
Jul 23 2020 01: +0,0.046,160320
Jul 24 2020 01: +0,0.047,104743
Jul 25 2020 01: +0,0.048,102493
Jul 26 2020 01: +0,0.053,108729
Jul 27 2020 01: +0,0.056,99965
Jul 28 2020 01: +0,0.052,73542
Jul 29 2020 01: +0,0.046,78579
Jul 30 2020 01: +0,0.043,68544
Jul 31 2020 01: +0,0.046,76724
Aug 01 2020 01: +0,0.047,67021
Aug 02 2020 01: +0,0.049,90349
Aug 03 2020 01: +0,0.048,65676
Aug 04 2020 01: +0,0.045,70318
Aug 05 2020 01: +0,0.044,58561
Aug 06 2020 01: +0,0.044,59518
Aug 07 2020 01: +0,0.042,84035
Aug 08 2020 01: +0,0.042,78899
Aug 09 2020 01: +0,0.042,74114
Aug 10 2020 01: +0,0.042,75922
Aug 11 2020 01: +0,0.04,70938
Aug 12 2020 01: +0,0.04,72309
Aug 13 2020 01: +0,0.042,74710
Aug 14 2020 01: +0,0.039,69216
Aug 15 2020 01: +0,0.038,65729
Aug 16 2020 01: +0,0.037,66021
Aug 17 2020 01: +0,0.038,61836
Aug 18 2020 01: +0,0.034,72341
Aug 19 2020 01: +0,0.032,76388
Aug 20 2020 01: +0,0.032,70743
Aug 21 2020 01: +0,0.032,63527
Aug 22 2020 01: +0,0.033,59521
Aug 23 2020 01: +0,0.032,60163
Aug 24 2020 01: +0,0.031,57993
Aug 25 2020 01: +0,0.031,67664
Aug 26 2020 01: +0,0.031,60452
Aug 27 2020 01: +0,0.031,63580
Aug 28 2020 01: +0,0.03,57886
Aug 29 2020 01: +0,0.031,65309
Aug 30 2020 01: +0,0.031,60800
Aug 31 2020 01: +0,0.03,61201
Sep 01 2020 01: +0,0.03,51507
Sep 02 2020 01: +0,0.03,54266
Sep 03 2020 01: +0,0.03,48852
Sep 04 2020 01: +0,0.03,55063
Sep 05 2020 01: +0,0.03,57909
Sep 06 2020 01: +0,0.03,59363
