Date,Price,Quatity Sold
Jun 15 2017 01: +0,0.03,28009
Jun 16 2017 01: +0,0.03,35847
Jun 17 2017 01: +0,0.03,30730
Jun 18 2017 01: +0,0.03,32711
Jun 19 2017 01: +0,0.03,28932
Jun 20 2017 01: +0,0.03,29527
Jun 21 2017 01: +0,0.03,32190
Jun 22 2017 01: +0,0.03,32629
Jun 23 2017 01: +0,0.03,35794
Jun 24 2017 01: +0,0.03,34221
Jun 25 2017 01: +0,0.03,35274
Jun 26 2017 01: +0,0.03,36947
Jun 27 2017 01: +0,0.03,32774
Jun 28 2017 01: +0,0.03,32749
Jun 29 2017 01: +0,0.03,30712
Jun 30 2017 01: +0,0.03,36479
Jul 01 2017 01: +0,0.03,32805
Jul 02 2017 01: +0,0.03,41379
Jul 03 2017 01: +0,0.03,34759
Jul 04 2017 01: +0,0.03,34701
Jul 05 2017 01: +0,0.03,31579
Jul 06 2017 01: +0,0.03,34263
Jul 07 2017 01: +0,0.03,34064
Jul 08 2017 01: +0,0.03,36371
Jul 09 2017 01: +0,0.03,36485
Jul 10 2017 01: +0,0.03,37287
Jul 11 2017 01: +0,0.03,40299
Jul 12 2017 01: +0,0.03,43109
Jul 13 2017 01: +0,0.03,35211
Jul 14 2017 01: +0,0.03,47219
Jul 15 2017 01: +0,0.03,35244
Jul 16 2017 01: +0,0.03,37152
Jul 17 2017 01: +0,0.03,45611
Jul 18 2017 01: +0,0.03,44339
Jul 19 2017 01: +0,0.03,41802
Jul 20 2017 01: +0,0.03,49378
Jul 21 2017 01: +0,0.03,38619
Jul 22 2017 01: +0,0.03,33596
Jul 23 2017 01: +0,0.03,47776
Jul 24 2017 01: +0,0.03,51812
Jul 25 2017 01: +0,0.03,59809
Jul 26 2017 01: +0,0.03,45989
Jul 27 2017 01: +0,0.03,45317
Jul 28 2017 01: +0,0.03,41996
Jul 29 2017 01: +0,0.03,45083
Jul 30 2017 01: +0,0.03,47446
Jul 31 2017 01: +0,0.03,48209
Aug 01 2017 01: +0,0.03,47188
Aug 02 2017 01: +0,0.03,50867
Aug 03 2017 01: +0,0.03,49321
Aug 04 2017 01: +0,0.03,43076
Aug 05 2017 01: +0,0.03,50509
Aug 06 2017 01: +0,0.03,44831
Aug 07 2017 01: +0,0.03,47683
Aug 08 2017 01: +0,0.03,39846
Aug 09 2017 01: +0,0.03,48400
Aug 10 2017 01: +0,0.03,44938
Aug 11 2017 01: +0,0.03,46282
Aug 12 2017 01: +0,0.03,46620
Aug 13 2017 01: +0,0.03,43698
Aug 14 2017 01: +0,0.03,48805
Aug 15 2017 01: +0,0.03,43190
Aug 16 2017 01: +0,0.03,45047
Aug 17 2017 01: +0,0.03,56134
Aug 18 2017 01: +0,0.03,49645
Aug 19 2017 01: +0,0.03,38141
Aug 20 2017 01: +0,0.03,36149
Aug 21 2017 01: +0,0.03,38474
Aug 22 2017 01: +0,0.03,35975
Aug 23 2017 01: +0,0.03,43066
Aug 24 2017 01: +0,0.03,41837
Aug 25 2017 01: +0,0.03,36050
Aug 26 2017 01: +0,0.03,43355
Aug 27 2017 01: +0,0.03,39956
Aug 28 2017 01: +0,0.03,44477
Aug 29 2017 01: +0,0.03,40648
Aug 30 2017 01: +0,0.03,45485
Aug 31 2017 01: +0,0.03,35801
Sep 01 2017 01: +0,0.03,46561
Sep 02 2017 01: +0,0.03,45709
Sep 03 2017 01: +0,0.03,45029
Sep 04 2017 01: +0,0.03,44516
Sep 05 2017 01: +0,0.03,33702
Sep 06 2017 01: +0,0.03,38697
Sep 07 2017 01: +0,0.03,39703
Sep 08 2017 01: +0,0.03,51745
Sep 09 2017 01: +0,0.03,47021
Sep 10 2017 01: +0,0.03,48943
Sep 11 2017 01: +0,0.03,37048
Sep 12 2017 01: +0,0.03,43016
Sep 13 2017 01: +0,0.03,40763
Sep 14 2017 01: +0,0.03,42905
Sep 15 2017 01: +0,0.03,58866
Sep 16 2017 01: +0,0.03,53934
Sep 17 2017 01: +0,0.03,58596
Sep 18 2017 01: +0,0.03,59171
Sep 19 2017 01: +0,0.03,65502
Sep 20 2017 01: +0,0.03,49565
Sep 21 2017 01: +0,0.03,58058
Sep 22 2017 01: +0,0.03,54528
Sep 23 2017 01: +0,0.03,49999
Sep 24 2017 01: +0,0.03,59552
Sep 25 2017 01: +0,0.03,52246
Sep 26 2017 01: +0,0.03,36699
Sep 27 2017 01: +0,0.03,55076
Sep 28 2017 01: +0,0.03,57465
Sep 29 2017 01: +0,0.03,52548
Sep 30 2017 01: +0,0.03,62434
Oct 01 2017 01: +0,0.03,63894
Oct 02 2017 01: +0,0.03,53540
Oct 03 2017 01: +0,0.03,56518
Oct 04 2017 01: +0,0.03,60072
Oct 05 2017 01: +0,0.03,53772
Oct 06 2017 01: +0,0.03,52794
Oct 07 2017 01: +0,0.03,51615
Oct 08 2017 01: +0,0.03,56303
Oct 09 2017 01: +0,0.03,72450
Oct 10 2017 01: +0,0.03,70129
Oct 11 2017 01: +0,0.03,57157
Oct 12 2017 01: +0,0.03,65475
Oct 13 2017 01: +0,0.03,44426
Oct 14 2017 01: +0,0.03,32427
