Date,Price,Quatity Sold
Mar 12 2019 01: +0,0.03,19655
Mar 13 2019 01: +0,0.03,18799
Mar 14 2019 01: +0,0.03,26839
Mar 15 2019 01: +0,0.03,27828
Mar 16 2019 01: +0,0.03,34730
Mar 17 2019 01: +0,0.03,36220
Mar 18 2019 01: +0,0.03,28983
Mar 19 2019 01: +0,0.03,26659
Mar 20 2019 01: +0,0.03,28544
Mar 21 2019 01: +0,0.03,28784
Mar 22 2019 01: +0,0.03,32109
Mar 23 2019 01: +0,0.03,34628
Mar 24 2019 01: +0,0.03,36455
Mar 25 2019 01: +0,0.03,28844
Mar 26 2019 01: +0,0.03,25765
Mar 27 2019 01: +0,0.03,30732
Mar 28 2019 01: +0,0.03,33924
Mar 29 2019 01: +0,0.03,37951
Mar 30 2019 01: +0,0.03,37452
Mar 31 2019 01: +0,0.03,36522
Apr 01 2019 01: +0,0.03,26834
Apr 02 2019 01: +0,0.03,36064
Apr 03 2019 01: +0,0.03,29538
Apr 04 2019 01: +0,0.03,28566
Apr 05 2019 01: +0,0.03,29392
Apr 06 2019 01: +0,0.03,30791
Apr 07 2019 01: +0,0.03,31043
Apr 08 2019 01: +0,0.03,27145
Apr 09 2019 01: +0,0.03,24935
Apr 10 2019 01: +0,0.03,33361
Apr 11 2019 01: +0,0.03,30850
Apr 12 2019 01: +0,0.03,35122
Apr 13 2019 01: +0,0.03,35045
Apr 14 2019 01: +0,0.03,33188
Apr 15 2019 01: +0,0.03,29575
Apr 16 2019 01: +0,0.03,26294
Apr 17 2019 01: +0,0.03,26366
Apr 18 2019 01: +0,0.03,25647
Apr 19 2019 01: +0,0.03,29792
Apr 20 2019 01: +0,0.03,30895
Apr 21 2019 01: +0,0.03,36911
Apr 22 2019 01: +0,0.03,25789
Apr 23 2019 01: +0,0.03,28314
Apr 24 2019 01: +0,0.03,23252
Apr 25 2019 01: +0,0.03,21154
Apr 26 2019 01: +0,0.03,21392
Apr 27 2019 01: +0,0.03,27384
Apr 28 2019 01: +0,0.03,27894
Apr 29 2019 01: +0,0.03,21509
Apr 30 2019 01: +0,0.03,27196
May 01 2019 01: +0,0.03,27603
May 02 2019 01: +0,0.03,27985
May 03 2019 01: +0,0.03,32257
May 04 2019 01: +0,0.03,29059
May 05 2019 01: +0,0.03,27194
May 06 2019 01: +0,0.03,22547
May 07 2019 01: +0,0.03,25448
May 08 2019 01: +0,0.03,25334
May 09 2019 01: +0,0.03,27714
May 10 2019 01: +0,0.03,30710
May 11 2019 01: +0,0.03,31376
May 12 2019 01: +0,0.03,29964
May 13 2019 01: +0,0.03,24249
May 14 2019 01: +0,0.03,22709
May 15 2019 01: +0,0.03,27414
May 16 2019 01: +0,0.03,26648
May 17 2019 01: +0,0.03,25712
May 18 2019 01: +0,0.03,29755
May 19 2019 01: +0,0.03,29617
May 20 2019 01: +0,0.03,24676
May 21 2019 01: +0,0.03,24893
May 22 2019 01: +0,0.03,26597
May 23 2019 01: +0,0.03,25590
May 24 2019 01: +0,0.03,23399
May 25 2019 01: +0,0.03,28923
May 26 2019 01: +0,0.03,25288
May 27 2019 01: +0,0.03,27138
May 28 2019 01: +0,0.03,21582
May 29 2019 01: +0,0.03,25831
May 30 2019 01: +0,0.03,27263
May 31 2019 01: +0,0.03,30616
Jun 01 2019 01: +0,0.03,29856
Jun 02 2019 01: +0,0.03,35093
Jun 03 2019 01: +0,0.03,24743
Jun 04 2019 01: +0,0.03,27216
Jun 05 2019 01: +0,0.03,24949
Jun 06 2019 01: +0,0.03,26129
Jun 07 2019 01: +0,0.03,27834
Jun 08 2019 01: +0,0.03,28911
Jun 09 2019 01: +0,0.03,28898
Jun 10 2019 01: +0,0.03,30565
Jun 11 2019 01: +0,0.03,25657
Jun 12 2019 01: +0,0.03,27714
Jun 13 2019 01: +0,0.03,29086
Jun 14 2019 01: +0,0.03,28288
Jun 15 2019 01: +0,0.03,28763
Jun 16 2019 01: +0,0.03,27916
Jun 17 2019 01: +0,0.03,26739
Jun 18 2019 01: +0,0.03,25901
Jun 19 2019 01: +0,0.03,28209
Jun 20 2019 01: +0,0.03,34996
Jun 21 2019 01: +0,0.03,34128
