Date,Price,Quatity Sold
Oct 17 2014 01: +0,0.03,6286
Oct 18 2014 01: +0,0.03,7350
Oct 19 2014 01: +0,0.03,4601
Oct 20 2014 01: +0,0.03,3759
Oct 21 2014 01: +0,0.03,3592
Oct 22 2014 01: +0,0.03,4709
Oct 23 2014 01: +0,0.03,3676
Oct 24 2014 01: +0,0.03,4481
Oct 25 2014 01: +0,0.03,4727
Oct 26 2014 01: +0,0.03,6088
Oct 27 2014 01: +0,0.03,3594
Oct 28 2014 01: +0,0.03,3340
Oct 29 2014 01: +0,0.03,3668
Oct 30 2014 01: +0,0.03,4081
Oct 31 2014 01: +0,0.03,5732
Nov 01 2014 01: +0,0.03,4820
Nov 02 2014 01: +0,0.03,4396
Nov 03 2014 01: +0,0.03,4166
Nov 04 2014 01: +0,0.03,4476
Nov 05 2014 01: +0,0.03,4387
Nov 06 2014 01: +0,0.03,3772
Nov 07 2014 01: +0,0.03,4571
Nov 08 2014 01: +0,0.03,5103
Nov 09 2014 01: +0,0.03,4963
Nov 10 2014 01: +0,0.03,4365
Nov 11 2014 01: +0,0.03,4241
Nov 12 2014 01: +0,0.03,4084
Nov 13 2014 01: +0,0.03,4332
Nov 14 2014 01: +0,0.03,4771
Nov 15 2014 01: +0,0.03,5201
Nov 16 2014 01: +0,0.03,4654
Nov 17 2014 01: +0,0.03,4384
Nov 18 2014 01: +0,0.03,4768
Nov 19 2014 01: +0,0.03,4505
Nov 20 2014 01: +0,0.03,4062
Nov 21 2014 01: +0,0.03,3618
Nov 22 2014 01: +0,0.03,4271
Nov 23 2014 01: +0,0.03,4248
Nov 24 2014 01: +0,0.03,3665
Nov 25 2014 01: +0,0.03,3062
Nov 26 2014 01: +0,0.03,3825
Nov 27 2014 01: +0,0.03,4148
Nov 28 2014 01: +0,0.03,5335
Nov 29 2014 01: +0,0.03,4435
Nov 30 2014 01: +0,0.03,5695
Dec 01 2014 01: +0,0.03,4755
Dec 02 2014 01: +0,0.03,5072
Dec 03 2014 01: +0,0.03,4616
Dec 04 2014 01: +0,0.03,4816
Dec 05 2014 01: +0,0.03,5679
Dec 06 2014 01: +0,0.03,7265
Dec 07 2014 01: +0,0.03,5278
Dec 08 2014 01: +0,0.03,4398
Dec 09 2014 01: +0,0.03,4415
Dec 10 2014 01: +0,0.03,5224
Dec 11 2014 01: +0,0.03,5318
Dec 12 2014 01: +0,0.03,5616
Dec 13 2014 01: +0,0.03,7853
Dec 14 2014 01: +0,0.03,7804
Dec 15 2014 01: +0,0.03,5678
Dec 16 2014 01: +0,0.03,5858
Dec 17 2014 01: +0,0.03,6435
Dec 18 2014 01: +0,0.03,5470
Dec 19 2014 01: +0,0.03,5917
Dec 20 2014 01: +0,0.03,5149
Dec 21 2014 01: +0,0.03,5900
Dec 22 2014 01: +0,0.03,5688
Dec 23 2014 01: +0,0.03,4942
Dec 24 2014 01: +0,0.03,4577
Dec 25 2014 01: +0,0.03,6164
Dec 26 2014 01: +0,0.03,7120
Dec 27 2014 01: +0,0.03,8370
Dec 28 2014 01: +0,0.03,8206
Dec 29 2014 01: +0,0.03,8159
Dec 30 2014 01: +0,0.03,8371
Dec 31 2014 01: +0,0.03,8732
Jan 01 2015 01: +0,0.03,7962
Jan 02 2015 01: +0,0.03,10315
Jan 03 2015 01: +0,0.03,8612
Jan 04 2015 01: +0,0.03,8486
Jan 05 2015 01: +0,0.03,8124
Jan 06 2015 01: +0,0.03,7020
Jan 07 2015 01: +0,0.03,6692
Jan 08 2015 01: +0,0.03,8952
Jan 09 2015 01: +0,0.03,10063
Jan 10 2015 01: +0,0.03,11622
Jan 11 2015 01: +0,0.03,10556
Jan 12 2015 01: +0,0.03,8503
Jan 13 2015 01: +0,0.03,9104
Jan 14 2015 01: +0,0.03,10858
Jan 15 2015 01: +0,0.03,7914
Jan 16 2015 01: +0,0.03,8735
Jan 17 2015 01: +0,0.03,11649
