Date,Price,Quantity Sold,exterior,rarity
Feb 28 2022 09: +0,0.55,33,Field-Tested,Mil-Spec Grade
Feb 28 2022 10: +0,0.55,58,Field-Tested,Mil-Spec Grade
Feb 28 2022 11: +0,0.546,75,Field-Tested,Mil-Spec Grade
Feb 28 2022 12: +0,0.544,106,Field-Tested,Mil-Spec Grade
Feb 28 2022 13: +0,0.552,68,Field-Tested,Mil-Spec Grade
Feb 28 2022 14: +0,0.59,466,Field-Tested,Mil-Spec Grade
Feb 28 2022 15: +0,0.705,1384,Field-Tested,Mil-Spec Grade
Feb 28 2022 16: +0,0.72,482,Field-Tested,Mil-Spec Grade
Feb 28 2022 17: +0,0.89,2064,Field-Tested,Mil-Spec Grade
Feb 28 2022 18: +0,1.1,868,Field-Tested,Mil-Spec Grade
Feb 28 2022 19: +0,0.882,630,Field-Tested,Mil-Spec Grade
Feb 28 2022 20: +0,0.84,598,Field-Tested,Mil-Spec Grade
Feb 28 2022 21: +0,0.963,390,Field-Tested,Mil-Spec Grade
Feb 28 2022 22: +0,0.91,242,Field-Tested,Mil-Spec Grade
Feb 28 2022 23: +0,0.877,196,Field-Tested,Mil-Spec Grade
Mar 01 2022 00: +0,1.03,412,Field-Tested,Mil-Spec Grade
Mar 01 2022 01: +0,1.182,355,Field-Tested,Mil-Spec Grade
Mar 01 2022 02: +0,1.136,298,Field-Tested,Mil-Spec Grade
Mar 01 2022 03: +0,1.084,381,Field-Tested,Mil-Spec Grade
Mar 01 2022 04: +0,1.106,219,Field-Tested,Mil-Spec Grade
Mar 01 2022 05: +0,1.137,325,Field-Tested,Mil-Spec Grade
Mar 01 2022 06: +0,1.277,280,Field-Tested,Mil-Spec Grade
Mar 01 2022 07: +0,1.208,235,Field-Tested,Mil-Spec Grade
Mar 01 2022 08: +0,1.12,287,Field-Tested,Mil-Spec Grade
Mar 01 2022 09: +0,1.093,280,Field-Tested,Mil-Spec Grade
Mar 01 2022 10: +0,1.115,321,Field-Tested,Mil-Spec Grade
Mar 01 2022 11: +0,1.15,354,Field-Tested,Mil-Spec Grade
Mar 01 2022 12: +0,1.133,427,Field-Tested,Mil-Spec Grade
Mar 01 2022 13: +0,1.148,317,Field-Tested,Mil-Spec Grade
Mar 01 2022 14: +0,1.131,291,Field-Tested,Mil-Spec Grade
Mar 01 2022 15: +0,1.11,234,Field-Tested,Mil-Spec Grade
Mar 01 2022 16: +0,1.115,319,Field-Tested,Mil-Spec Grade
Mar 01 2022 17: +0,1.122,281,Field-Tested,Mil-Spec Grade
Mar 01 2022 18: +0,1.234,386,Field-Tested,Mil-Spec Grade
Mar 01 2022 19: +0,1.256,428,Field-Tested,Mil-Spec Grade
Mar 01 2022 20: +0,1.29,244,Field-Tested,Mil-Spec Grade
Mar 01 2022 21: +0,1.133,133,Field-Tested,Mil-Spec Grade
Mar 01 2022 22: +0,1.1,124,Field-Tested,Mil-Spec Grade
Mar 01 2022 23: +0,1.106,72,Field-Tested,Mil-Spec Grade
Mar 02 2022 00: +0,1.115,75,Field-Tested,Mil-Spec Grade
Mar 02 2022 01: +0,1.12,83,Field-Tested,Mil-Spec Grade
Mar 02 2022 02: +0,1.195,99,Field-Tested,Mil-Spec Grade
Mar 02 2022 03: +0,1.43,495,Field-Tested,Mil-Spec Grade
Mar 02 2022 04: +0,1.898,308,Field-Tested,Mil-Spec Grade
Mar 02 2022 05: +0,1.76,259,Field-Tested,Mil-Spec Grade
Mar 02 2022 06: +0,1.711,371,Field-Tested,Mil-Spec Grade
Mar 02 2022 07: +0,1.62,256,Field-Tested,Mil-Spec Grade
Mar 02 2022 08: +0,1.38,316,Field-Tested,Mil-Spec Grade
Mar 02 2022 09: +0,1.394,333,Field-Tested,Mil-Spec Grade
Mar 02 2022 10: +0,1.639,424,Field-Tested,Mil-Spec Grade
Mar 02 2022 11: +0,1.7,509,Field-Tested,Mil-Spec Grade
Mar 02 2022 12: +0,2.025,824,Field-Tested,Mil-Spec Grade
Mar 02 2022 13: +0,1.917,630,Field-Tested,Mil-Spec Grade
Mar 02 2022 14: +0,1.713,523,Field-Tested,Mil-Spec Grade
Mar 02 2022 15: +0,1.639,404,Field-Tested,Mil-Spec Grade
Mar 02 2022 16: +0,1.659,382,Field-Tested,Mil-Spec Grade
Mar 02 2022 17: +0,1.668,315,Field-Tested,Mil-Spec Grade
Mar 02 2022 18: +0,1.608,210,Field-Tested,Mil-Spec Grade
Mar 02 2022 19: +0,1.44,220,Field-Tested,Mil-Spec Grade
Mar 02 2022 20: +0,1.449,198,Field-Tested,Mil-Spec Grade
Mar 02 2022 21: +0,1.469,332,Field-Tested,Mil-Spec Grade
Mar 02 2022 22: +0,1.648,166,Field-Tested,Mil-Spec Grade
Mar 02 2022 23: +0,1.453,88,Field-Tested,Mil-Spec Grade
Mar 03 2022 00: +0,1.431,95,Field-Tested,Mil-Spec Grade
Mar 03 2022 01: +0,1.376,106,Field-Tested,Mil-Spec Grade
Mar 03 2022 02: +0,1.478,138,Field-Tested,Mil-Spec Grade
Mar 03 2022 03: +0,1.536,117,Field-Tested,Mil-Spec Grade
Mar 03 2022 04: +0,1.7,103,Field-Tested,Mil-Spec Grade
Mar 03 2022 05: +0,1.58,85,Field-Tested,Mil-Spec Grade
Mar 03 2022 06: +0,1.56,267,Field-Tested,Mil-Spec Grade
Mar 03 2022 07: +0,1.51,100,Field-Tested,Mil-Spec Grade
Mar 03 2022 08: +0,1.53,120,Field-Tested,Mil-Spec Grade
Mar 03 2022 09: +0,1.56,203,Field-Tested,Mil-Spec Grade
Mar 03 2022 10: +0,1.54,183,Field-Tested,Mil-Spec Grade
Mar 03 2022 11: +0,1.53,171,Field-Tested,Mil-Spec Grade
Mar 03 2022 12: +0,1.542,221,Field-Tested,Mil-Spec Grade
