Date,Price,Quatity Sold
Dec 08 2014 01: +0,0.03,5120
Dec 09 2014 01: +0,0.03,4793
Dec 10 2014 01: +0,0.03,5548
Dec 11 2014 01: +0,0.03,5792
Dec 12 2014 01: +0,0.03,5900
Dec 13 2014 01: +0,0.03,8336
Dec 14 2014 01: +0,0.03,7725
Dec 15 2014 01: +0,0.03,6526
Dec 16 2014 01: +0,0.03,5922
Dec 17 2014 01: +0,0.03,7027
Dec 18 2014 01: +0,0.03,4679
Dec 19 2014 01: +0,0.03,5436
Dec 20 2014 01: +0,0.03,6123
Dec 21 2014 01: +0,0.03,5588
Dec 22 2014 01: +0,0.03,5153
Dec 23 2014 01: +0,0.03,5103
Dec 24 2014 01: +0,0.03,5171
Dec 25 2014 01: +0,0.03,7147
Dec 26 2014 01: +0,0.03,8114
Dec 27 2014 01: +0,0.03,9541
Dec 28 2014 01: +0,0.03,9117
Dec 29 2014 01: +0,0.03,8666
Dec 30 2014 01: +0,0.03,9645
Dec 31 2014 01: +0,0.03,8038
Jan 01 2015 01: +0,0.03,7786
Jan 02 2015 01: +0,0.03,9892
Jan 03 2015 01: +0,0.03,9801
Jan 04 2015 01: +0,0.03,9384
Jan 05 2015 01: +0,0.03,9686
Jan 06 2015 01: +0,0.03,7962
Jan 07 2015 01: +0,0.03,7003
Jan 08 2015 01: +0,0.03,7914
Jan 09 2015 01: +0,0.03,9750
Jan 10 2015 01: +0,0.033,10337
Jan 11 2015 01: +0,0.03,10736
Jan 12 2015 01: +0,0.03,9473
Jan 13 2015 01: +0,0.03,9556
Jan 14 2015 01: +0,0.03,10109
Jan 15 2015 01: +0,0.03,10208
Jan 16 2015 01: +0,0.03,10411
Jan 17 2015 01: +0,0.03,11086
Jan 18 2015 01: +0,0.03,11020
Jan 19 2015 01: +0,0.03,7831
Jan 20 2015 01: +0,0.03,8027
Jan 21 2015 01: +0,0.03,7401
Jan 22 2015 01: +0,0.03,8130
Jan 23 2015 01: +0,0.03,9391
Jan 24 2015 01: +0,0.03,11024
Jan 25 2015 01: +0,0.03,10803
Jan 26 2015 01: +0,0.03,9134
Jan 27 2015 01: +0,0.03,8792
Jan 28 2015 01: +0,0.03,7964
Jan 29 2015 01: +0,0.03,7821
Jan 30 2015 01: +0,0.03,9790
Jan 31 2015 01: +0,0.03,10709
Feb 01 2015 01: +0,0.03,11091
Feb 02 2015 01: +0,0.03,9838
Feb 03 2015 01: +0,0.03,9348
Feb 04 2015 01: +0,0.03,8221
Feb 05 2015 01: +0,0.03,7725
Feb 06 2015 01: +0,0.03,8966
Feb 07 2015 01: +0,0.03,11485
Feb 08 2015 01: +0,0.03,10494
Feb 09 2015 01: +0,0.03,10383
Feb 10 2015 01: +0,0.03,7483
Feb 11 2015 01: +0,0.03,7649
Feb 12 2015 01: +0,0.03,7522
Feb 13 2015 01: +0,0.03,10072
Feb 14 2015 01: +0,0.03,10120
Feb 15 2015 01: +0,0.03,9585
Feb 16 2015 01: +0,0.03,7618
Feb 17 2015 01: +0,0.031,9043
Feb 18 2015 01: +0,0.033,11088
Feb 19 2015 01: +0,0.03,12752
Feb 20 2015 01: +0,0.03,11429
Feb 21 2015 01: +0,0.03,17497
Feb 22 2015 01: +0,0.03,14997
Feb 23 2015 01: +0,0.03,10835
Feb 24 2015 01: +0,0.03,16866
Feb 25 2015 01: +0,0.031,11212
Feb 26 2015 01: +0,0.033,9227
Feb 27 2015 01: +0,0.034,9346
Feb 28 2015 01: +0,0.036,10473
Mar 01 2015 01: +0,0.032,12647
Mar 02 2015 01: +0,0.034,8674
Mar 03 2015 01: +0,0.034,7463
Mar 04 2015 01: +0,0.036,13169
Mar 05 2015 01: +0,0.041,11957
Mar 06 2015 01: +0,0.044,8885
Mar 07 2015 01: +0,0.043,9166
Mar 08 2015 01: +0,0.045,9890
Mar 09 2015 01: +0,0.042,8219
Mar 10 2015 01: +0,0.046,10738
Mar 11 2015 01: +0,0.052,11582
Mar 12 2015 01: +0,0.058,16947
Mar 13 2015 01: +0,0.069,9721
Mar 14 2015 01: +0,0.059,9305
Mar 15 2015 01: +0,0.045,10250
Mar 16 2015 01: +0,0.045,6764
Mar 17 2015 01: +0,0.05,6164
Mar 18 2015 01: +0,0.053,6940
Mar 19 2015 01: +0,0.053,6024
Mar 20 2015 01: +0,0.056,6662
Mar 21 2015 01: +0,0.055,7651
Mar 22 2015 01: +0,0.053,7806
Mar 23 2015 01: +0,0.054,7772
Mar 24 2015 01: +0,0.051,6405
Mar 25 2015 01: +0,0.051,6921
Mar 26 2015 01: +0,0.054,6242
Mar 27 2015 01: +0,0.054,7453
Mar 28 2015 01: +0,0.054,9002
Mar 29 2015 01: +0,0.055,8991
Mar 30 2015 01: +0,0.056,6766
Mar 31 2015 01: +0,0.059,7020
Apr 01 2015 01: +0,0.068,11318
Apr 02 2015 01: +0,0.077,9255
Apr 03 2015 01: +0,0.082,8187
Apr 04 2015 01: +0,0.084,8800
Apr 05 2015 01: +0,0.081,8994
Apr 06 2015 01: +0,0.087,8116
Apr 07 2015 01: +0,0.094,8694
Apr 08 2015 01: +0,0.089,7398
Apr 09 2015 01: +0,0.094,8859
Apr 10 2015 01: +0,0.092,8132
Apr 11 2015 01: +0,0.098,9971
Apr 12 2015 01: +0,0.102,11582
Apr 13 2015 01: +0,0.101,7831
Apr 14 2015 01: +0,0.097,6562
Apr 15 2015 01: +0,0.092,6076
Apr 16 2015 01: +0,0.087,7403
Apr 17 2015 01: +0,0.089,8033
Apr 18 2015 01: +0,0.089,10306
Apr 19 2015 01: +0,0.087,8352
Apr 20 2015 01: +0,0.081,7802
Apr 21 2015 01: +0,0.083,7547
Apr 22 2015 01: +0,0.086,7643
Apr 23 2015 01: +0,0.092,7531
Apr 24 2015 01: +0,0.091,8517
Apr 25 2015 01: +0,0.098,10002
Apr 26 2015 01: +0,0.096,9280
Apr 27 2015 01: +0,0.095,8615
Apr 28 2015 01: +0,0.102,7674
Apr 29 2015 01: +0,0.105,8071
Apr 30 2015 01: +0,0.109,9134
May 01 2015 01: +0,0.108,9480
May 02 2015 01: +0,0.106,10916
May 03 2015 01: +0,0.101,9331
May 04 2015 01: +0,0.101,8346
May 05 2015 01: +0,0.105,7633
May 06 2015 01: +0,0.107,7343
May 07 2015 01: +0,0.108,6781
May 08 2015 01: +0,0.107,9208
May 09 2015 01: +0,0.111,9784
May 10 2015 01: +0,0.112,8840
May 11 2015 01: +0,0.112,7108
May 12 2015 01: +0,0.111,7026
May 13 2015 01: +0,0.115,7885
May 14 2015 01: +0,0.112,7415
May 15 2015 01: +0,0.116,7715
May 16 2015 01: +0,0.119,8498
May 17 2015 01: +0,0.117,7797
May 18 2015 01: +0,0.12,5866
May 19 2015 01: +0,0.115,5364
May 20 2015 01: +0,0.113,5295
May 21 2015 01: +0,0.111,5251
May 22 2015 01: +0,0.113,5724
May 23 2015 01: +0,0.114,7063
May 24 2015 01: +0,0.112,6636
May 25 2015 01: +0,0.114,5827
May 26 2015 01: +0,0.111,5708
May 27 2015 01: +0,0.079,8505
May 28 2015 01: +0,0.088,6459
May 29 2015 01: +0,0.094,6294
May 30 2015 01: +0,0.101,7098
May 31 2015 01: +0,0.101,7061
Jun 01 2015 01: +0,0.1,6380
Jun 02 2015 01: +0,0.102,6160
Jun 03 2015 01: +0,0.105,7030
Jun 04 2015 01: +0,0.107,6381
Jun 05 2015 01: +0,0.102,6915
Jun 06 2015 01: +0,0.105,6312
Jun 07 2015 01: +0,0.107,5881
Jun 08 2015 01: +0,0.106,6473
Jun 09 2015 01: +0,0.104,5043
Jun 10 2015 01: +0,0.104,5727
Jun 11 2015 01: +0,0.102,5410
Jun 12 2015 01: +0,0.086,5924
Jun 13 2015 01: +0,0.089,6195
Jun 14 2015 01: +0,0.081,6968
Jun 15 2015 01: +0,0.083,5468
Jun 16 2015 01: +0,0.08,5457
