Date,Price,Quatity Sold
Jan 25 2018 01: +0,0.03,32809
Jan 26 2018 01: +0,0.03,31710
Jan 27 2018 01: +0,0.03,31341
Jan 28 2018 01: +0,0.03,30762
Jan 29 2018 01: +0,0.03,26762
Jan 30 2018 01: +0,0.03,26343
Jan 31 2018 01: +0,0.03,39369
Feb 01 2018 01: +0,0.03,24285
Feb 02 2018 01: +0,0.03,42010
Feb 03 2018 01: +0,0.03,42412
Feb 04 2018 01: +0,0.03,37435
Feb 05 2018 01: +0,0.03,31130
Feb 06 2018 01: +0,0.03,31321
Feb 07 2018 01: +0,0.03,29568
Feb 08 2018 01: +0,0.03,26108
Feb 09 2018 01: +0,0.03,27895
Feb 10 2018 01: +0,0.03,31753
Feb 11 2018 01: +0,0.03,30359
Feb 12 2018 01: +0,0.03,26722
Feb 13 2018 01: +0,0.03,31021
Feb 14 2018 01: +0,0.03,24436
Feb 15 2018 01: +0,0.03,27163
Feb 16 2018 01: +0,0.03,33003
Feb 17 2018 01: +0,0.03,38175
Feb 18 2018 01: +0,0.03,41043
Feb 19 2018 01: +0,0.03,36946
Feb 20 2018 01: +0,0.03,30872
Feb 21 2018 01: +0,0.03,34537
Feb 22 2018 01: +0,0.03,32298
Feb 23 2018 01: +0,0.03,36550
Feb 24 2018 01: +0,0.03,35267
Feb 25 2018 01: +0,0.03,31134
Feb 26 2018 01: +0,0.03,27129
Feb 27 2018 01: +0,0.03,55345
Feb 28 2018 01: +0,0.03,40776
Mar 01 2018 01: +0,0.03,33105
Mar 02 2018 01: +0,0.03,36236
Mar 03 2018 01: +0,0.03,37378
Mar 04 2018 01: +0,0.03,35585
Mar 05 2018 01: +0,0.03,29332
Mar 06 2018 01: +0,0.03,24296
Mar 07 2018 01: +0,0.03,32637
Mar 08 2018 01: +0,0.03,29433
Mar 09 2018 01: +0,0.03,33987
Mar 10 2018 01: +0,0.03,36999
Mar 11 2018 01: +0,0.03,38580
Mar 12 2018 01: +0,0.03,33047
Mar 13 2018 01: +0,0.03,26635
Mar 14 2018 01: +0,0.03,21738
Mar 15 2018 01: +0,0.03,24000
Mar 16 2018 01: +0,0.03,31566
Mar 17 2018 01: +0,0.03,28851
Mar 18 2018 01: +0,0.03,24812
Mar 19 2018 01: +0,0.03,25229
Mar 20 2018 01: +0,0.03,20081
Mar 21 2018 01: +0,0.03,19407
Mar 22 2018 01: +0,0.03,21745
Mar 23 2018 01: +0,0.03,21345
Mar 24 2018 01: +0,0.03,23166
Mar 25 2018 01: +0,0.03,24629
Mar 26 2018 01: +0,0.03,22205
Mar 27 2018 01: +0,0.03,22718
Mar 28 2018 01: +0,0.03,21716
Mar 29 2018 01: +0,0.03,28848
Mar 30 2018 01: +0,0.03,24865
Mar 31 2018 01: +0,0.03,18049
Apr 01 2018 01: +0,0.03,19310
Apr 02 2018 01: +0,0.03,17838
Apr 03 2018 01: +0,0.03,17536
Apr 04 2018 01: +0,0.03,17500
Apr 05 2018 01: +0,0.03,16376
Apr 06 2018 01: +0,0.03,21688
Apr 07 2018 01: +0,0.03,24327
Apr 08 2018 01: +0,0.03,29561
Apr 09 2018 01: +0,0.03,20258
Apr 10 2018 01: +0,0.03,20692
Apr 11 2018 01: +0,0.03,19100
Apr 12 2018 01: +0,0.03,19380
Apr 13 2018 01: +0,0.03,20517
Apr 14 2018 01: +0,0.03,21366
Apr 15 2018 01: +0,0.03,21846
Apr 16 2018 01: +0,0.03,20150
Apr 17 2018 01: +0,0.03,16683
Apr 18 2018 01: +0,0.03,18051
Apr 19 2018 01: +0,0.03,17351
Apr 20 2018 01: +0,0.03,17914
Apr 21 2018 01: +0,0.03,21302
Apr 22 2018 01: +0,0.03,21303
Apr 23 2018 01: +0,0.03,18098
Apr 24 2018 01: +0,0.03,18482
Apr 25 2018 01: +0,0.03,16661
Apr 26 2018 01: +0,0.03,16806
Apr 27 2018 01: +0,0.03,18585
Apr 28 2018 01: +0,0.03,23226
Apr 29 2018 01: +0,0.03,21940
Apr 30 2018 01: +0,0.03,22213
May 01 2018 01: +0,0.03,18988
May 02 2018 01: +0,0.03,19118
May 03 2018 01: +0,0.03,21164
May 04 2018 01: +0,0.03,19785
May 05 2018 01: +0,0.03,36358
May 06 2018 01: +0,0.03,34108
May 07 2018 01: +0,0.03,23795
May 08 2018 01: +0,0.03,33760
May 09 2018 01: +0,0.03,32879
May 10 2018 01: +0,0.03,32273
May 11 2018 01: +0,0.03,22613
May 12 2018 01: +0,0.03,22686
May 13 2018 01: +0,0.03,35949
May 14 2018 01: +0,0.03,31852
May 15 2018 01: +0,0.03,20137
May 16 2018 01: +0,0.03,18001
May 17 2018 01: +0,0.03,19551
May 18 2018 01: +0,0.03,14277
May 19 2018 01: +0,0.03,48258
May 20 2018 01: +0,0.03,29928
May 21 2018 01: +0,0.03,49249
May 22 2018 01: +0,0.03,54340
May 23 2018 01: +0,0.03,48177
May 24 2018 01: +0,0.03,52192
May 25 2018 01: +0,0.03,33587
May 26 2018 01: +0,0.03,93589
May 27 2018 01: +0,0.03,67745
May 28 2018 01: +0,0.03,64537
May 29 2018 01: +0,0.03,38686
May 30 2018 01: +0,0.03,44294
May 31 2018 01: +0,0.03,63242
Jun 01 2018 01: +0,0.03,58445
Jun 02 2018 01: +0,0.03,32622
Jun 03 2018 01: +0,0.03,46480
Jun 04 2018 01: +0,0.03,66086
Jun 05 2018 01: +0,0.03,39298
Jun 06 2018 01: +0,0.03,36982
Jun 07 2018 01: +0,0.03,38354
Jun 08 2018 01: +0,0.03,47459
Jun 09 2018 01: +0,0.03,54833
Jun 10 2018 01: +0,0.03,56547
Jun 11 2018 01: +0,0.03,40271
Jun 12 2018 01: +0,0.03,48916
Jun 13 2018 01: +0,0.03,62754
Jun 14 2018 01: +0,0.03,34843
Jun 15 2018 01: +0,0.03,40629
Jun 16 2018 01: +0,0.03,30974
Jun 17 2018 01: +0,0.03,37959
Jun 18 2018 01: +0,0.03,36815
Jun 19 2018 01: +0,0.03,32233
Jun 20 2018 01: +0,0.03,42558
Jun 21 2018 01: +0,0.03,42390
Jun 22 2018 01: +0,0.03,40596
Jun 23 2018 01: +0,0.03,41937
Jun 24 2018 01: +0,0.03,42133
Jun 25 2018 01: +0,0.03,49995
Jun 26 2018 01: +0,0.03,46586
Jun 27 2018 01: +0,0.03,32654
Jun 28 2018 01: +0,0.03,60885
Jun 29 2018 01: +0,0.03,49687
Jun 30 2018 01: +0,0.03,39895
Jul 01 2018 01: +0,0.03,35593
Jul 02 2018 01: +0,0.03,15096
Jul 03 2018 01: +0,0.03,30036
Jul 04 2018 01: +0,0.03,22412
Jul 05 2018 01: +0,0.03,85243
Jul 06 2018 01: +0,0.03,105102
Jul 07 2018 01: +0,0.03,49468
Jul 08 2018 01: +0,0.03,18900
Jul 09 2018 01: +0,0.03,20579
Jul 10 2018 01: +0,0.03,14847
Jul 11 2018 01: +0,0.03,15957
Jul 12 2018 01: +0,0.03,15847
Jul 13 2018 01: +0,0.03,14456
Jul 14 2018 01: +0,0.03,24697
Jul 15 2018 01: +0,0.03,38842
Jul 16 2018 01: +0,0.03,31423
Jul 17 2018 01: +0,0.03,48147
Jul 18 2018 01: +0,0.03,68766
Jul 19 2018 01: +0,0.03,85369
Jul 20 2018 01: +0,0.03,26522
Jul 21 2018 01: +0,0.03,20130
Jul 22 2018 01: +0,0.03,14823
Jul 23 2018 01: +0,0.03,15288
Jul 24 2018 01: +0,0.03,14855
Jul 25 2018 01: +0,0.03,15332
Jul 26 2018 01: +0,0.03,15181
Jul 27 2018 01: +0,0.03,53623
Jul 28 2018 01: +0,0.03,95495
Jul 29 2018 01: +0,0.03,84980
Jul 30 2018 01: +0,0.03,49822
Jul 31 2018 01: +0,0.03,21653
Aug 01 2018 01: +0,0.03,19593
Aug 02 2018 01: +0,0.03,20495
Aug 03 2018 01: +0,0.03,20630
Aug 04 2018 01: +0,0.03,22329
Aug 05 2018 01: +0,0.03,21124
Aug 06 2018 01: +0,0.03,19975
Aug 07 2018 01: +0,0.03,21842
Aug 08 2018 01: +0,0.03,21354
Aug 09 2018 01: +0,0.03,20322
Aug 10 2018 01: +0,0.03,25709
Aug 11 2018 01: +0,0.03,18716
Aug 12 2018 01: +0,0.03,21185
Aug 13 2018 01: +0,0.03,22335
Aug 14 2018 01: +0,0.03,18554
Aug 15 2018 01: +0,0.03,20914
Aug 16 2018 01: +0,0.03,18602
Aug 17 2018 01: +0,0.03,18615
Aug 18 2018 01: +0,0.03,21001
Aug 19 2018 01: +0,0.03,19217
Aug 20 2018 01: +0,0.03,23772
Aug 21 2018 01: +0,0.03,17669
Aug 22 2018 01: +0,0.03,20932
Aug 23 2018 01: +0,0.03,18271
Aug 24 2018 01: +0,0.03,22123
Aug 25 2018 01: +0,0.03,20190
Aug 26 2018 01: +0,0.03,19025
Aug 27 2018 01: +0,0.03,21938
Aug 28 2018 01: +0,0.03,18380
Aug 29 2018 01: +0,0.03,22210
Aug 30 2018 01: +0,0.03,23192
Aug 31 2018 01: +0,0.03,25394
Sep 01 2018 01: +0,0.03,24428
Sep 02 2018 01: +0,0.03,23740
Sep 03 2018 01: +0,0.03,20606
Sep 04 2018 01: +0,0.03,22919
Sep 05 2018 01: +0,0.03,23189
Sep 06 2018 01: +0,0.03,19286
Sep 07 2018 01: +0,0.03,20098
Sep 08 2018 01: +0,0.03,23362
Sep 09 2018 01: +0,0.03,22118
Sep 10 2018 01: +0,0.03,22721
Sep 11 2018 01: +0,0.03,17184
Sep 12 2018 01: +0,0.03,20053
Sep 13 2018 01: +0,0.03,19063
Sep 14 2018 01: +0,0.03,22679
Sep 15 2018 01: +0,0.03,25246
Sep 16 2018 01: +0,0.03,22087
Sep 17 2018 01: +0,0.03,18672
Sep 18 2018 01: +0,0.03,17299
Sep 19 2018 01: +0,0.03,17402
Sep 20 2018 01: +0,0.03,17275
Sep 21 2018 01: +0,0.03,20503
Sep 22 2018 01: +0,0.03,24992
Sep 23 2018 01: +0,0.03,26015
Sep 24 2018 01: +0,0.03,21335
Sep 25 2018 01: +0,0.03,18520
Sep 26 2018 01: +0,0.03,18615
Sep 27 2018 01: +0,0.03,20161
Sep 28 2018 01: +0,0.03,24066
Sep 29 2018 01: +0,0.03,25454
Sep 30 2018 01: +0,0.03,24487
Oct 01 2018 01: +0,0.03,20395
Oct 02 2018 01: +0,0.03,20353
Oct 03 2018 01: +0,0.03,24488
Oct 04 2018 01: +0,0.03,22805
Oct 05 2018 01: +0,0.03,24806
Oct 06 2018 01: +0,0.03,28106
Oct 07 2018 01: +0,0.03,25426
Oct 08 2018 01: +0,0.03,23069
Oct 09 2018 01: +0,0.03,23550
Oct 10 2018 01: +0,0.03,26545
Oct 11 2018 01: +0,0.03,25016
Oct 12 2018 01: +0,0.03,28245
Oct 13 2018 01: +0,0.03,31112
Oct 14 2018 01: +0,0.03,25483
Oct 15 2018 01: +0,0.03,27083
Oct 16 2018 01: +0,0.03,23929
Oct 17 2018 01: +0,0.03,24497
Oct 18 2018 01: +0,0.03,22011
Oct 19 2018 01: +0,0.03,23437
Oct 20 2018 01: +0,0.03,24113
Oct 21 2018 01: +0,0.03,25565
Oct 22 2018 01: +0,0.03,21132
Oct 23 2018 01: +0,0.03,20010
Oct 24 2018 01: +0,0.03,19617
Oct 25 2018 01: +0,0.03,18394
Oct 26 2018 01: +0,0.03,26142
Oct 27 2018 01: +0,0.03,24561
