Date,Price,Quatity Sold
Jul 07 2015 01: +0,0.03,72495
Jul 08 2015 01: +0,0.03,69573
Jul 09 2015 01: +0,0.03,78542
Jul 10 2015 01: +0,0.03,71748
Jul 11 2015 01: +0,0.03,68133
Jul 12 2015 01: +0,0.03,67344
Jul 13 2015 01: +0,0.03,74614
Jul 14 2015 01: +0,0.03,66061
Jul 15 2015 01: +0,0.03,68061
Jul 16 2015 01: +0,0.03,67145
Jul 17 2015 01: +0,0.03,71105
Jul 18 2015 01: +0,0.03,74036
Jul 19 2015 01: +0,0.03,74147
Jul 20 2015 01: +0,0.03,78127
Jul 21 2015 01: +0,0.03,69351
Jul 22 2015 01: +0,0.03,66929
Jul 23 2015 01: +0,0.03,78901
Jul 24 2015 01: +0,0.03,73773
Jul 25 2015 01: +0,0.03,78267
Jul 26 2015 01: +0,0.03,72385
Jul 27 2015 01: +0,0.03,79863
Jul 28 2015 01: +0,0.03,73311
Jul 29 2015 01: +0,0.03,70134
Jul 30 2015 01: +0,0.03,73561
Jul 31 2015 01: +0,0.03,75096
Aug 01 2015 01: +0,0.03,78530
Aug 02 2015 01: +0,0.03,83505
Aug 03 2015 01: +0,0.03,69609
Aug 04 2015 01: +0,0.03,70071
Aug 05 2015 01: +0,0.03,80399
Aug 06 2015 01: +0,0.03,66166
Aug 07 2015 01: +0,0.03,68718
Aug 08 2015 01: +0,0.03,69741
Aug 09 2015 01: +0,0.03,72719
Aug 10 2015 01: +0,0.03,74828
Aug 11 2015 01: +0,0.03,72462
Aug 12 2015 01: +0,0.03,69652
Aug 13 2015 01: +0,0.03,68673
Aug 14 2015 01: +0,0.03,69744
Aug 15 2015 01: +0,0.03,64611
Aug 16 2015 01: +0,0.03,66299
Aug 17 2015 01: +0,0.03,64562
Aug 18 2015 01: +0,0.03,61195
Aug 19 2015 01: +0,0.03,72471
Aug 20 2015 01: +0,0.03,65660
Aug 21 2015 01: +0,0.03,77636
Aug 22 2015 01: +0,0.03,71223
Aug 23 2015 01: +0,0.03,67243
Aug 24 2015 01: +0,0.03,72147
Aug 25 2015 01: +0,0.03,69896
Aug 26 2015 01: +0,0.03,73031
Aug 27 2015 01: +0,0.03,69757
Aug 28 2015 01: +0,0.03,82908
Aug 29 2015 01: +0,0.03,79676
Aug 30 2015 01: +0,0.03,83165
Aug 31 2015 01: +0,0.03,77854
Sep 01 2015 01: +0,0.03,79263
Sep 02 2015 01: +0,0.03,80904
Sep 03 2015 01: +0,0.03,80167
Sep 04 2015 01: +0,0.03,80333
Sep 05 2015 01: +0,0.03,88256
Sep 06 2015 01: +0,0.03,83026
Sep 07 2015 01: +0,0.03,77826
Sep 08 2015 01: +0,0.03,76118
Sep 09 2015 01: +0,0.03,62906
Sep 10 2015 01: +0,0.03,76577
Sep 11 2015 01: +0,0.03,79957
Sep 12 2015 01: +0,0.03,99914
Sep 13 2015 01: +0,0.03,82009
Sep 14 2015 01: +0,0.03,63750
Sep 15 2015 01: +0,0.03,63504
Sep 16 2015 01: +0,0.03,68069
Sep 17 2015 01: +0,0.03,65452
Sep 18 2015 01: +0,0.03,93882
Sep 19 2015 01: +0,0.03,118686
Sep 20 2015 01: +0,0.03,119915
Sep 21 2015 01: +0,0.03,98501
Sep 22 2015 01: +0,0.03,103939
Sep 23 2015 01: +0,0.03,104031
Sep 24 2015 01: +0,0.03,118354
Sep 25 2015 01: +0,0.03,104898
Sep 26 2015 01: +0,0.03,93874
Sep 27 2015 01: +0,0.03,90851
Sep 28 2015 01: +0,0.03,80673
Sep 29 2015 01: +0,0.03,77454
Sep 30 2015 01: +0,0.03,81885
Oct 01 2015 01: +0,0.03,74704
Oct 02 2015 01: +0,0.03,82907
Oct 03 2015 01: +0,0.03,99209
Oct 04 2015 01: +0,0.03,80797
Oct 05 2015 01: +0,0.03,81129
Oct 06 2015 01: +0,0.03,120529
Oct 07 2015 01: +0,0.03,138430
Oct 08 2015 01: +0,0.03,118808
Oct 09 2015 01: +0,0.03,112486
Oct 10 2015 01: +0,0.03,112066
Oct 11 2015 01: +0,0.03,123629
Oct 12 2015 01: +0,0.03,119798
Oct 13 2015 01: +0,0.03,165220
Oct 14 2015 01: +0,0.03,231692
Oct 15 2015 01: +0,0.03,237423
Oct 16 2015 01: +0,0.03,196466
Oct 17 2015 01: +0,0.03,208750
Oct 18 2015 01: +0,0.03,207425
Oct 19 2015 01: +0,0.03,133180
Oct 20 2015 01: +0,0.03,220643
Oct 21 2015 01: +0,0.03,145104
Oct 22 2015 01: +0,0.03,115822
Oct 23 2015 01: +0,0.03,217447
Oct 24 2015 01: +0,0.03,137985
Oct 25 2015 01: +0,0.03,121230
Oct 26 2015 01: +0,0.03,98212
Oct 27 2015 01: +0,0.03,96188
Oct 28 2015 01: +0,0.03,86407
Oct 29 2015 01: +0,0.03,84185
Oct 30 2015 01: +0,0.03,96611
Oct 31 2015 01: +0,0.03,107782
Nov 01 2015 01: +0,0.03,123303
Nov 02 2015 01: +0,0.03,98206
Nov 03 2015 01: +0,0.03,85656
Nov 04 2015 01: +0,0.03,96022
Nov 05 2015 01: +0,0.03,93572
Nov 06 2015 01: +0,0.03,101294
Nov 07 2015 01: +0,0.03,103865
Nov 08 2015 01: +0,0.03,102981
Nov 09 2015 01: +0,0.03,79425
Nov 10 2015 01: +0,0.03,69200
Nov 11 2015 01: +0,0.03,70332
Nov 12 2015 01: +0,0.03,70647
Nov 13 2015 01: +0,0.03,88424
Nov 14 2015 01: +0,0.03,95429
Nov 15 2015 01: +0,0.03,97418
Nov 16 2015 01: +0,0.03,464096
Nov 17 2015 01: +0,0.032,323055
Nov 18 2015 01: +0,0.038,230489
Nov 19 2015 01: +0,0.037,209328
Nov 20 2015 01: +0,0.033,204553
Nov 21 2015 01: +0,0.037,281894
Nov 22 2015 01: +0,0.034,259784
Nov 23 2015 01: +0,0.032,251704
Nov 24 2015 01: +0,0.032,224403
Nov 25 2015 01: +0,0.032,225635
Nov 26 2015 01: +0,0.03,217321
Nov 27 2015 01: +0,0.032,228206
Nov 28 2015 01: +0,0.03,240753
Nov 29 2015 01: +0,0.03,183232
Nov 30 2015 01: +0,0.03,143548
Dec 01 2015 01: +0,0.03,143775
Dec 02 2015 01: +0,0.03,154826
Dec 03 2015 01: +0,0.03,157524
Dec 04 2015 01: +0,0.03,172721
Dec 05 2015 01: +0,0.03,176544
Dec 06 2015 01: +0,0.03,189752
Dec 07 2015 01: +0,0.03,204923
Dec 08 2015 01: +0,0.03,174885
Dec 09 2015 01: +0,0.03,212575
Dec 10 2015 01: +0,0.03,221997
Dec 11 2015 01: +0,0.03,209927
Dec 12 2015 01: +0,0.03,216369
Dec 13 2015 01: +0,0.03,192062
Dec 14 2015 01: +0,0.03,153311
Dec 15 2015 01: +0,0.03,173583
Dec 16 2015 01: +0,0.03,164416
Dec 17 2015 01: +0,0.03,96791
Dec 18 2015 01: +0,0.03,113732
Dec 19 2015 01: +0,0.03,121360
Dec 20 2015 01: +0,0.03,118130
Dec 21 2015 01: +0,0.03,116530
Dec 22 2015 01: +0,0.03,104874
Dec 23 2015 01: +0,0.03,117489
Dec 24 2015 01: +0,0.03,120494
Dec 25 2015 01: +0,0.03,117165
Dec 26 2015 01: +0,0.03,146676
Dec 27 2015 01: +0,0.03,137084
Dec 28 2015 01: +0,0.03,130211
Dec 29 2015 01: +0,0.03,119051
Dec 30 2015 01: +0,0.03,117688
Dec 31 2015 01: +0,0.03,111861
Jan 01 2016 01: +0,0.03,116895
Jan 02 2016 01: +0,0.03,121941
Jan 03 2016 01: +0,0.03,130163
Jan 04 2016 01: +0,0.03,116089
Jan 05 2016 01: +0,0.03,101811
Jan 06 2016 01: +0,0.033,105111
Jan 07 2016 01: +0,0.03,115952
Jan 08 2016 01: +0,0.03,106845
Jan 09 2016 01: +0,0.03,125984
Jan 10 2016 01: +0,0.03,120117
Jan 11 2016 01: +0,0.03,96715
Jan 12 2016 01: +0,0.03,112714
Jan 13 2016 01: +0,0.03,96406
Jan 14 2016 01: +0,0.03,99777
Jan 15 2016 01: +0,0.03,117657
Jan 16 2016 01: +0,0.031,144522
Jan 17 2016 01: +0,0.03,133150
Jan 18 2016 01: +0,0.03,109867
Jan 19 2016 01: +0,0.03,95481
Jan 20 2016 01: +0,0.03,95775
Jan 21 2016 01: +0,0.031,91907
Jan 22 2016 01: +0,0.03,107357
Jan 23 2016 01: +0,0.03,111549
Jan 24 2016 01: +0,0.03,105972
Jan 25 2016 01: +0,0.03,100416
Jan 26 2016 01: +0,0.03,102103
Jan 27 2016 01: +0,0.03,92716
Jan 28 2016 01: +0,0.03,102126
Jan 29 2016 01: +0,0.032,109598
Jan 30 2016 01: +0,0.03,108372
Jan 31 2016 01: +0,0.03,114025
Feb 01 2016 01: +0,0.03,91097
Feb 02 2016 01: +0,0.03,91310
Feb 03 2016 01: +0,0.03,96740
Feb 04 2016 01: +0,0.03,102629
Feb 05 2016 01: +0,0.03,124225
Feb 06 2016 01: +0,0.03,125798
Feb 07 2016 01: +0,0.03,126467
Feb 08 2016 01: +0,0.03,92399
Feb 09 2016 01: +0,0.03,85578
Feb 10 2016 01: +0,0.03,88752
Feb 11 2016 01: +0,0.03,83770
Feb 12 2016 01: +0,0.03,85892
Feb 13 2016 01: +0,0.03,94606
Feb 14 2016 01: +0,0.03,90676
Feb 15 2016 01: +0,0.03,81479
Feb 16 2016 01: +0,0.03,77284
Feb 17 2016 01: +0,0.031,79387
Feb 18 2016 01: +0,0.03,137400
Feb 19 2016 01: +0,0.03,108768
Feb 20 2016 01: +0,0.03,112559
Feb 21 2016 01: +0,0.03,103666
Feb 22 2016 01: +0,0.03,94084
Feb 23 2016 01: +0,0.03,99595
Feb 24 2016 01: +0,0.03,106740
Feb 25 2016 01: +0,0.03,107181
Feb 26 2016 01: +0,0.03,97088
Feb 27 2016 01: +0,0.03,113662
Feb 28 2016 01: +0,0.03,73093
Feb 29 2016 01: +0,0.03,94373
Mar 01 2016 01: +0,0.03,92100
Mar 02 2016 01: +0,0.03,82041
Mar 03 2016 01: +0,0.03,115265
Mar 04 2016 01: +0,0.03,104807
Mar 05 2016 01: +0,0.03,141158
Mar 06 2016 01: +0,0.03,101838
Mar 07 2016 01: +0,0.03,94063
Mar 08 2016 01: +0,0.03,91671
Mar 09 2016 01: +0,0.03,76071
Mar 10 2016 01: +0,0.03,63988
Mar 11 2016 01: +0,0.03,60477
Mar 12 2016 01: +0,0.03,81252
Mar 13 2016 01: +0,0.03,73734
Mar 14 2016 01: +0,0.03,67800
Mar 15 2016 01: +0,0.03,56656
Mar 16 2016 01: +0,0.03,58863
Mar 17 2016 01: +0,0.03,66206
Mar 18 2016 01: +0,0.03,61886
Mar 19 2016 01: +0,0.03,66084
Mar 20 2016 01: +0,0.03,65632
Mar 21 2016 01: +0,0.03,54649
Mar 22 2016 01: +0,0.03,56704
Mar 23 2016 01: +0,0.03,54298
Mar 24 2016 01: +0,0.03,61288
Mar 25 2016 01: +0,0.03,67445
Mar 26 2016 01: +0,0.03,64657
Mar 27 2016 01: +0,0.03,72475
Mar 28 2016 01: +0,0.03,69045
Mar 29 2016 01: +0,0.03,65957
Mar 30 2016 01: +0,0.03,68687
Mar 31 2016 01: +0,0.03,72759
Apr 01 2016 01: +0,0.03,77989
Apr 02 2016 01: +0,0.03,80018
Apr 03 2016 01: +0,0.03,93549
Apr 04 2016 01: +0,0.03,88003
Apr 05 2016 01: +0,0.03,76091
Apr 06 2016 01: +0,0.03,72556
Apr 07 2016 01: +0,0.03,85329
Apr 08 2016 01: +0,0.033,81015
