Date,Price,Quatity Sold
Feb 26 2020 01: +0,1.041,42
Feb 27 2020 01: +0,1.037,40
Feb 28 2020 01: +0,1.014,43
Feb 29 2020 01: +0,1.018,53
Mar 01 2020 01: +0,1.018,52
Mar 02 2020 01: +0,1.021,28
Mar 03 2020 01: +0,1.02,43
Mar 04 2020 01: +0,1.017,55
Mar 05 2020 01: +0,1.008,62
Mar 06 2020 01: +0,1.01,83
Mar 07 2020 01: +0,1.046,65
Mar 08 2020 01: +0,1.013,67
Mar 09 2020 01: +0,1.036,48
Mar 10 2020 01: +0,1.034,34
Mar 11 2020 01: +0,1.02,33
Mar 12 2020 01: +0,1.002,43
Mar 13 2020 01: +0,0.991,56
Mar 14 2020 01: +0,1.003,46
Mar 15 2020 01: +0,0.996,41
Mar 16 2020 01: +0,0.982,43
Mar 17 2020 01: +0,0.936,48
Mar 18 2020 01: +0,0.932,43
Mar 19 2020 01: +0,1.025,43
Mar 20 2020 01: +0,1.083,46
Mar 21 2020 01: +0,1.071,25
Mar 22 2020 01: +0,1.064,28
Mar 23 2020 01: +0,1.076,36
Mar 24 2020 01: +0,1.09,44
Mar 25 2020 01: +0,1.083,28
Mar 26 2020 01: +0,1.097,21
Mar 27 2020 01: +0,1.097,28
Mar 28 2020 01: +0,1.091,37
Mar 29 2020 01: +0,1.09,39
Mar 30 2020 01: +0,1.08,33
Mar 31 2020 01: +0,1.078,43
Apr 01 2020 01: +0,1.087,42
Apr 02 2020 01: +0,1.094,104
Apr 03 2020 01: +0,1.074,55
Apr 04 2020 01: +0,1.07,50
Apr 05 2020 01: +0,1.081,44
Apr 06 2020 01: +0,1.111,48
Apr 07 2020 01: +0,1.126,58
Apr 08 2020 01: +0,1.129,58
Apr 09 2020 01: +0,1.107,69
Apr 10 2020 01: +0,1.087,88
Apr 11 2020 01: +0,1.112,34
Apr 12 2020 01: +0,1.151,53
Apr 13 2020 01: +0,1.138,94
Apr 14 2020 01: +0,1.103,42
Apr 15 2020 01: +0,1.094,46
Apr 16 2020 01: +0,1.081,62
Apr 17 2020 01: +0,1.076,63
Apr 18 2020 01: +0,1.074,92
Apr 19 2020 01: +0,1.078,88
Apr 20 2020 01: +0,1.07,79
Apr 21 2020 01: +0,1.107,76
Apr 22 2020 01: +0,1.09,60
Apr 23 2020 01: +0,1.068,43
Apr 24 2020 01: +0,1.059,54
Apr 25 2020 01: +0,1.065,51
Apr 26 2020 01: +0,1.055,42
Apr 27 2020 01: +0,1.062,40
Apr 28 2020 01: +0,1.042,56
Apr 29 2020 01: +0,1.061,99
Apr 30 2020 01: +0,1.067,55
May 01 2020 01: +0,1.092,80
May 02 2020 01: +0,1.077,74
May 03 2020 01: +0,1.07,54
May 04 2020 01: +0,1.051,79
May 05 2020 01: +0,1.047,72
May 06 2020 01: +0,1.05,64
May 07 2020 01: +0,1.016,70
May 08 2020 01: +0,0.989,76
May 09 2020 01: +0,1.003,86
May 10 2020 01: +0,1.003,54
May 11 2020 01: +0,0.992,57
May 12 2020 01: +0,0.993,68
May 13 2020 01: +0,1.12,39
May 14 2020 01: +0,1.121,48
May 15 2020 01: +0,1.121,52
May 16 2020 01: +0,1.129,44
May 17 2020 01: +0,1.105,46
May 18 2020 01: +0,1.119,45
May 19 2020 01: +0,1.129,42
May 20 2020 01: +0,1.104,47
May 21 2020 01: +0,1.112,67
May 22 2020 01: +0,1.137,41
May 23 2020 01: +0,1.085,44
May 24 2020 01: +0,1.108,46
May 25 2020 01: +0,1.107,41
May 26 2020 01: +0,1.096,19
May 27 2020 01: +0,1.109,56
May 28 2020 01: +0,1.088,37
May 29 2020 01: +0,1.118,53
May 30 2020 01: +0,1.107,46
May 31 2020 01: +0,1.1,38
Jun 01 2020 01: +0,1.105,42
Jun 02 2020 01: +0,1.109,47
Jun 03 2020 01: +0,1.107,53
Jun 04 2020 01: +0,1.121,141
Jun 05 2020 01: +0,1.157,39
Jun 06 2020 01: +0,1.096,54
Jun 07 2020 01: +0,1.089,43
Jun 08 2020 01: +0,1.082,33
Jun 09 2020 01: +0,1.091,41
Jun 10 2020 01: +0,1.106,31
Jun 11 2020 01: +0,1.101,31
Jun 12 2020 01: +0,1.093,35
Jun 13 2020 01: +0,1.072,35
Jun 14 2020 01: +0,1.08,55
Jun 15 2020 01: +0,1.079,38
Jun 16 2020 01: +0,1.093,37
Jun 17 2020 01: +0,1.095,18
Jun 18 2020 01: +0,1.096,44
Jun 19 2020 01: +0,1.093,38
Jun 20 2020 01: +0,1.094,22
Jun 21 2020 01: +0,1.094,35
Jun 22 2020 01: +0,1.095,21
Jun 23 2020 01: +0,1.093,38
Jun 24 2020 01: +0,1.088,31
Jun 25 2020 01: +0,1.067,59
Jun 26 2020 01: +0,1.039,115
Jun 27 2020 01: +0,0.993,82
Jun 28 2020 01: +0,0.979,78
Jun 29 2020 01: +0,0.947,111
Jun 30 2020 01: +0,0.958,59
Jul 01 2020 01: +0,0.983,58
Jul 02 2020 01: +0,0.993,48
Jul 03 2020 01: +0,0.975,47
Jul 04 2020 01: +0,1.002,53
Jul 05 2020 01: +0,1.003,47
Jul 06 2020 01: +0,1.025,33
Jul 07 2020 01: +0,1.007,54
Jul 08 2020 01: +0,1.023,44
Jul 09 2020 01: +0,1.031,62
Jul 10 2020 01: +0,1.07,39
Jul 11 2020 01: +0,1.069,47
Jul 12 2020 01: +0,1.073,53
Jul 13 2020 01: +0,1.078,58
Jul 14 2020 01: +0,1.066,45
Jul 15 2020 01: +0,1.062,43
Jul 16 2020 01: +0,1.062,71
Jul 17 2020 01: +0,1.069,43
Jul 18 2020 01: +0,1.067,63
Jul 19 2020 01: +0,1.067,43
Jul 20 2020 01: +0,1.066,66
Jul 21 2020 01: +0,1.066,79
Jul 22 2020 01: +0,1.066,58
Jul 23 2020 01: +0,1.066,76
Jul 24 2020 01: +0,1.068,74
Jul 25 2020 01: +0,1.071,44
Jul 26 2020 01: +0,1.086,116
Jul 27 2020 01: +0,1.063,49
Jul 28 2020 01: +0,1.057,36
Jul 29 2020 01: +0,1.068,49
Jul 30 2020 01: +0,1.072,74
Jul 31 2020 01: +0,1.067,63
Aug 01 2020 01: +0,1.061,51
Aug 02 2020 01: +0,1.07,61
Aug 03 2020 01: +0,1.058,98
Aug 04 2020 01: +0,1.065,256
Aug 05 2020 01: +0,1.057,48
Aug 06 2020 01: +0,1.051,46
Aug 07 2020 01: +0,1.054,86
Aug 08 2020 01: +0,1.055,50
Aug 09 2020 01: +0,1.053,72
Aug 10 2020 01: +0,1.05,82
Aug 11 2020 01: +0,1.037,113
Aug 12 2020 01: +0,1.043,68
Aug 13 2020 01: +0,1.047,64
Aug 14 2020 01: +0,1.044,66
Aug 15 2020 01: +0,1.048,46
Aug 16 2020 01: +0,1.049,74
Aug 17 2020 01: +0,1.048,60
Aug 18 2020 01: +0,1.046,66
Aug 19 2020 01: +0,1.044,72
Aug 20 2020 01: +0,1.043,75
Aug 21 2020 01: +0,1.045,74
Aug 22 2020 01: +0,1.048,81
Aug 23 2020 01: +0,1.051,56
Aug 24 2020 01: +0,1.04,63
Aug 25 2020 01: +0,1.029,72
Aug 26 2020 01: +0,1.036,55
Aug 27 2020 01: +0,1.031,54
Aug 28 2020 01: +0,1.038,74
Aug 29 2020 01: +0,1.039,55
Aug 30 2020 01: +0,1.03,57
Aug 31 2020 01: +0,1.034,56
Sep 01 2020 01: +0,1.03,32
Sep 02 2020 01: +0,1.027,57
Sep 03 2020 01: +0,1.017,43
Sep 04 2020 01: +0,1.013,75
Sep 05 2020 01: +0,1.026,65
Sep 06 2020 01: +0,1.027,64
Sep 07 2020 01: +0,1.021,46
Sep 08 2020 01: +0,1.018,49
Sep 09 2020 01: +0,1.008,68
Sep 10 2020 01: +0,1.025,51
Sep 11 2020 01: +0,1.026,76
Sep 12 2020 01: +0,1.023,69
Sep 13 2020 01: +0,1.025,69
Sep 14 2020 01: +0,1.021,53
Sep 15 2020 01: +0,1.02,56
Sep 16 2020 01: +0,1.012,54
Sep 17 2020 01: +0,1.017,43
Sep 18 2020 01: +0,1.011,51
Sep 19 2020 01: +0,1.01,89
Sep 20 2020 01: +0,1.016,65
Sep 21 2020 01: +0,1.015,49
Sep 22 2020 01: +0,1.014,52
Sep 23 2020 01: +0,1.012,40
Sep 24 2020 01: +0,1.003,42
Sep 25 2020 01: +0,1.01,69
Sep 26 2020 01: +0,0.996,110
Sep 27 2020 01: +0,1.009,55
Sep 28 2020 01: +0,0.997,50
Sep 29 2020 01: +0,1.002,37
Sep 30 2020 01: +0,1.007,44
Oct 01 2020 01: +0,1.007,30
Oct 02 2020 01: +0,1.001,48
Oct 03 2020 01: +0,0.994,43
Oct 04 2020 01: +0,0.996,67
Oct 05 2020 01: +0,0.997,46
Oct 06 2020 01: +0,0.996,39
Oct 07 2020 01: +0,0.988,36
Oct 08 2020 01: +0,0.992,37
Oct 09 2020 01: +0,0.991,48
Oct 10 2020 01: +0,0.994,49
Oct 11 2020 01: +0,0.987,99
Oct 12 2020 01: +0,0.992,45
Oct 13 2020 01: +0,0.993,64
Oct 14 2020 01: +0,1.026,54
Oct 15 2020 01: +0,1.104,65
Oct 16 2020 01: +0,1.117,22
Oct 17 2020 01: +0,1.106,38
Oct 18 2020 01: +0,1.108,41
Oct 19 2020 01: +0,1.107,36
Oct 20 2020 01: +0,1.114,25
Oct 21 2020 01: +0,1.081,27
Oct 22 2020 01: +0,1.081,34
Oct 23 2020 01: +0,1.079,33
Oct 24 2020 01: +0,1.092,39
Oct 25 2020 01: +0,1.082,30
Oct 26 2020 01: +0,1.087,24
Oct 27 2020 01: +0,1.077,19
Oct 28 2020 01: +0,1.084,21
Oct 29 2020 01: +0,1.085,29
Oct 30 2020 01: +0,1.075,26
Oct 31 2020 01: +0,1.068,31
Nov 01 2020 01: +0,1.072,40
Nov 02 2020 01: +0,1.062,20
Nov 03 2020 01: +0,1.068,25
Nov 04 2020 01: +0,1.077,30
Nov 05 2020 01: +0,1.064,30
Nov 06 2020 01: +0,1.086,34
Nov 07 2020 01: +0,1.09,37
Nov 08 2020 01: +0,1.079,51
Nov 09 2020 01: +0,1.088,30
Nov 10 2020 01: +0,1.088,26
Nov 11 2020 01: +0,1.082,28
Nov 12 2020 01: +0,1.081,47
Nov 13 2020 01: +0,1.077,50
Nov 14 2020 01: +0,1.089,33
Nov 15 2020 01: +0,1.086,43
Nov 16 2020 01: +0,1.061,19
Nov 17 2020 01: +0,1.086,22
Nov 18 2020 01: +0,1.103,151
Nov 19 2020 01: +0,1.06,50
Nov 20 2020 01: +0,1.084,52
Nov 21 2020 01: +0,1.085,111
Nov 22 2020 01: +0,1.096,50
Nov 23 2020 01: +0,1.074,58
Nov 24 2020 01: +0,1.05,50
Nov 25 2020 01: +0,1.059,38
Nov 26 2020 01: +0,1.066,63
Nov 27 2020 01: +0,1.04,67
Nov 28 2020 01: +0,1.073,40
Nov 29 2020 01: +0,1.073,46
Nov 30 2020 01: +0,1.067,30
Dec 01 2020 01: +0,1.067,39
Dec 02 2020 01: +0,1.073,40
Dec 03 2020 01: +0,1.066,27
Dec 04 2020 01: +0,1.055,34
Dec 05 2020 01: +0,1.072,22
Dec 06 2020 01: +0,1.087,21
Dec 07 2020 01: +0,1.073,36
Dec 08 2020 01: +0,1.074,26
Dec 09 2020 01: +0,1.087,34
Dec 10 2020 01: +0,1.068,24
Dec 11 2020 01: +0,1.075,26
Dec 12 2020 01: +0,1.074,31
Dec 13 2020 01: +0,1.067,18
Dec 14 2020 01: +0,1.072,28
Dec 15 2020 01: +0,1.068,29
Dec 16 2020 01: +0,1.069,21
Dec 17 2020 01: +0,1.058,30
Dec 18 2020 01: +0,1.064,31
Dec 19 2020 01: +0,1.083,43
Dec 20 2020 01: +0,1.055,28
Dec 21 2020 01: +0,1.073,45
Dec 22 2020 01: +0,1.07,23
Dec 23 2020 01: +0,1.023,38
Dec 24 2020 01: +0,1.054,49
Dec 25 2020 01: +0,1.036,68
Dec 26 2020 01: +0,1.061,43
Dec 27 2020 01: +0,1.073,32
Dec 28 2020 01: +0,1.072,32
Dec 29 2020 01: +0,1.067,54
Dec 30 2020 01: +0,1.073,62
Dec 31 2020 01: +0,1.058,59
Jan 01 2021 01: +0,1.039,65
Jan 02 2021 01: +0,1.048,102
Jan 03 2021 01: +0,1.042,80
Jan 04 2021 01: +0,1.05,58
Jan 05 2021 01: +0,1.037,50
Jan 06 2021 01: +0,1.034,59
Jan 07 2021 01: +0,1.033,82
Jan 08 2021 01: +0,1.04,67
Jan 09 2021 01: +0,1.034,75
Jan 10 2021 01: +0,1.037,75
Jan 11 2021 01: +0,1.035,66
Jan 12 2021 01: +0,1.034,66
Jan 13 2021 01: +0,1.03,88
Jan 14 2021 01: +0,1.046,71
Jan 15 2021 01: +0,1.03,73
Jan 16 2021 01: +0,1.026,91
Jan 17 2021 01: +0,1.026,72
Jan 18 2021 01: +0,1.025,109
Jan 19 2021 01: +0,1.023,74
Jan 20 2021 01: +0,1.021,82
Jan 21 2021 01: +0,1.018,95
Jan 22 2021 01: +0,1.034,72
Jan 23 2021 01: +0,1.017,62
Jan 24 2021 01: +0,1.013,80
Jan 25 2021 01: +0,1.01,60
Jan 26 2021 01: +0,1.007,92
Jan 27 2021 01: +0,1.009,72
Jan 28 2021 01: +0,1.033,37
Jan 29 2021 01: +0,1.027,21
Jan 30 2021 01: +0,1.064,46
Jan 31 2021 01: +0,1.045,51
Feb 01 2021 01: +0,1.006,37
Feb 02 2021 01: +0,0.998,29
Feb 03 2021 01: +0,1.113,20
Feb 04 2021 01: +0,1.1,15
Feb 05 2021 01: +0,1.092,15
Feb 06 2021 01: +0,1.102,13
Feb 07 2021 01: +0,1.11,14
Feb 08 2021 01: +0,1.098,22
Feb 09 2021 01: +0,1.106,18
Feb 10 2021 01: +0,1.114,40
Feb 11 2021 01: +0,1.109,41
Feb 12 2021 01: +0,1.113,38
Feb 13 2021 01: +0,1.097,38
Feb 14 2021 01: +0,1.079,22
Feb 15 2021 01: +0,1.109,13
Feb 16 2021 01: +0,1.109,15
Feb 17 2021 01: +0,1.098,28
Feb 18 2021 01: +0,1.11,23
Feb 19 2021 01: +0,1.109,31
Feb 20 2021 01: +0,1.105,35
Feb 21 2021 01: +0,1.111,32
Feb 22 2021 01: +0,1.103,25
Feb 23 2021 01: +0,1.108,30
Feb 24 2021 01: +0,1.072,21
Feb 25 2021 01: +0,1.065,31
Feb 26 2021 01: +0,1.092,33
Feb 27 2021 01: +0,1.105,40
Feb 28 2021 01: +0,1.181,171
Mar 01 2021 01: +0,1.096,49
Mar 02 2021 01: +0,1.102,27
Mar 03 2021 01: +0,1.1,33
Mar 04 2021 01: +0,1.099,25
Mar 05 2021 01: +0,1.091,41
Mar 06 2021 01: +0,1.088,59
Mar 07 2021 01: +0,1.1,38
Mar 08 2021 01: +0,1.092,57
Mar 09 2021 01: +0,1.084,49
Mar 10 2021 01: +0,1.071,40
Mar 11 2021 01: +0,1.076,76
Mar 12 2021 01: +0,1.054,81
Mar 13 2021 01: +0,1.042,63
Mar 14 2021 01: +0,1.05,54
Mar 15 2021 01: +0,1.051,87
Mar 16 2021 01: +0,1.046,50
Mar 17 2021 01: +0,1.05,43
Mar 18 2021 01: +0,1.049,44
Mar 19 2021 01: +0,1.053,89
Mar 20 2021 01: +0,1.1,88
Mar 21 2021 01: +0,1.08,90
Mar 22 2021 01: +0,1.058,55
Mar 23 2021 01: +0,1.022,89
Mar 24 2021 01: +0,1.007,94
Mar 25 2021 01: +0,1.008,76
Mar 26 2021 01: +0,1.018,84
Mar 27 2021 01: +0,1.013,109
Mar 28 2021 01: +0,1.014,88
Mar 29 2021 01: +0,1.011,111
Mar 30 2021 01: +0,1.006,66
Mar 31 2021 01: +0,0.993,83
Apr 01 2021 01: +0,1.001,83
Apr 02 2021 01: +0,1.006,82
Apr 03 2021 01: +0,1.003,76
Apr 04 2021 01: +0,1.009,92
Apr 05 2021 01: +0,1.015,104
Apr 06 2021 01: +0,1.012,84
Apr 07 2021 01: +0,1.037,25
Apr 08 2021 01: +0,1.103,34
Apr 09 2021 01: +0,1.09,13
Apr 10 2021 01: +0,1.071,23
Apr 11 2021 01: +0,1.057,18
Apr 12 2021 01: +0,1.023,23
Apr 13 2021 01: +0,1.027,15
Apr 14 2021 01: +0,0.998,7
Apr 15 2021 01: +0,1.032,34
Apr 16 2021 01: +0,1.0,38
Apr 17 2021 01: +0,1.071,11
Apr 18 2021 01: +0,1.058,7
Apr 19 2021 01: +0,1.006,33
Apr 20 2021 01: +0,1.031,13
Apr 21 2021 01: +0,1.006,27
Apr 22 2021 01: +0,0.993,31
Apr 23 2021 01: +0,1.006,23
Apr 24 2021 01: +0,1.073,22
Apr 25 2021 01: +0,1.122,13
Apr 26 2021 01: +0,1.123,15
Apr 27 2021 01: +0,1.125,26
Apr 28 2021 01: +0,1.118,13
Apr 29 2021 01: +0,1.159,21
Apr 30 2021 01: +0,1.196,56
May 01 2021 01: +0,1.154,19
May 02 2021 01: +0,1.158,19
May 03 2021 01: +0,1.169,18
May 04 2021 01: +0,1.209,28
May 05 2021 01: +0,1.232,16
May 06 2021 01: +0,1.494,22
May 07 2021 01: +0,1.352,28
May 08 2021 01: +0,1.364,22
May 09 2021 01: +0,1.279,10
May 10 2021 01: +0,1.327,16
May 11 2021 01: +0,1.368,10
May 12 2021 01: +0,1.296,15
May 13 2021 01: +0,1.31,25
May 14 2021 01: +0,1.203,13
May 15 2021 01: +0,1.125,24
May 16 2021 01: +0,1.11,29
May 17 2021 01: +0,1.108,28
May 18 2021 01: +0,1.116,25
May 19 2021 01: +0,1.094,26
