Date,Price,Quatity Sold
Dec 22 2014 01: +0,0.177,64525
Dec 23 2014 01: +0,0.197,77724
Dec 24 2014 01: +0,0.251,88466
Dec 25 2014 01: +0,0.327,95972
Dec 26 2014 01: +0,0.325,85821
Dec 27 2014 01: +0,0.319,88662
Dec 28 2014 01: +0,0.289,78249
Dec 29 2014 01: +0,0.286,82026
Dec 30 2014 01: +0,0.307,94515
Dec 31 2014 01: +0,0.344,83875
Jan 01 2015 01: +0,0.358,73947
Jan 02 2015 01: +0,0.347,94126
Jan 03 2015 01: +0,0.358,88150
Jan 04 2015 01: +0,0.36,85547
Jan 05 2015 01: +0,0.354,79188
Jan 06 2015 01: +0,0.352,74167
Jan 07 2015 01: +0,0.349,68615
Jan 08 2015 01: +0,0.345,77242
Jan 09 2015 01: +0,0.34,99678
Jan 10 2015 01: +0,0.317,96800
Jan 11 2015 01: +0,0.276,94196
Jan 12 2015 01: +0,0.268,80878
Jan 13 2015 01: +0,0.284,81165
Jan 14 2015 01: +0,0.287,76443
Jan 15 2015 01: +0,0.285,74867
Jan 16 2015 01: +0,0.278,81916
Jan 17 2015 01: +0,0.255,88392
Jan 18 2015 01: +0,0.223,84929
Jan 19 2015 01: +0,0.218,75434
Jan 20 2015 01: +0,0.213,72037
Jan 21 2015 01: +0,0.22,70311
Jan 22 2015 01: +0,0.216,71483
Jan 23 2015 01: +0,0.22,86354
Jan 24 2015 01: +0,0.221,86243
Jan 25 2015 01: +0,0.202,89436
Jan 26 2015 01: +0,0.196,77029
Jan 27 2015 01: +0,0.194,74671
Jan 28 2015 01: +0,0.192,73079
Jan 29 2015 01: +0,0.19,78911
Jan 30 2015 01: +0,0.192,93846
Jan 31 2015 01: +0,0.188,104208
Feb 01 2015 01: +0,0.174,97283
Feb 02 2015 01: +0,0.168,82781
Feb 03 2015 01: +0,0.172,79351
Feb 04 2015 01: +0,0.173,76625
Feb 05 2015 01: +0,0.178,76869
Feb 06 2015 01: +0,0.177,85295
Feb 07 2015 01: +0,0.174,95224
Feb 08 2015 01: +0,0.165,93806
Feb 09 2015 01: +0,0.155,72690
Feb 10 2015 01: +0,0.15,67668
Feb 11 2015 01: +0,0.151,72879
Feb 12 2015 01: +0,0.151,75464
Feb 13 2015 01: +0,0.151,85279
Feb 14 2015 01: +0,0.149,94530
Feb 15 2015 01: +0,0.139,92107
