Date,Price,Quantity Sold
Apr 22 2022 13: +0,0.304,4792
Apr 22 2022 14: +0,0.3,5209
Apr 22 2022 15: +0,0.294,5589
Apr 22 2022 16: +0,0.3,7237
Apr 22 2022 17: +0,0.304,7539
Apr 22 2022 18: +0,0.3,5897
Apr 22 2022 19: +0,0.3,6407
Apr 22 2022 20: +0,0.291,6044
Apr 22 2022 21: +0,0.29,5340
Apr 22 2022 22: +0,0.282,4488
Apr 22 2022 23: +0,0.282,3946
Apr 23 2022 00: +0,0.28,2751
Apr 23 2022 01: +0,0.28,2531
Apr 23 2022 02: +0,0.28,2424
Apr 23 2022 03: +0,0.29,2026
Apr 23 2022 04: +0,0.29,2579
Apr 23 2022 05: +0,0.3,4267
Apr 23 2022 06: +0,0.293,2872
Apr 23 2022 07: +0,0.3,3429
Apr 23 2022 08: +0,0.299,3394
Apr 23 2022 09: +0,0.297,4370
Apr 23 2022 10: +0,0.29,4042
Apr 23 2022 11: +0,0.29,5078
Apr 23 2022 12: +0,0.287,4401
Apr 23 2022 13: +0,0.292,5920
Apr 23 2022 14: +0,0.29,5603
Apr 23 2022 15: +0,0.292,5747
Apr 23 2022 16: +0,0.292,6759
Apr 23 2022 17: +0,0.29,5924
Apr 23 2022 18: +0,0.286,5486
Apr 23 2022 19: +0,0.28,5166
Apr 23 2022 20: +0,0.281,5051
Apr 23 2022 21: +0,0.281,5448
Apr 23 2022 22: +0,0.277,4376
Apr 23 2022 23: +0,0.27,3821
Apr 24 2022 00: +0,0.277,3078
Apr 24 2022 01: +0,0.283,2482
Apr 24 2022 02: +0,0.29,2222
Apr 24 2022 03: +0,0.3,3175
Apr 24 2022 04: +0,0.3,3462
Apr 24 2022 05: +0,0.3,4078
Apr 24 2022 06: +0,0.3,3296
Apr 24 2022 07: +0,0.3,4308
Apr 24 2022 08: +0,0.292,3286
Apr 24 2022 09: +0,0.29,4233
Apr 24 2022 10: +0,0.299,5194
Apr 24 2022 11: +0,0.29,4661
Apr 24 2022 12: +0,0.29,4611
Apr 24 2022 13: +0,0.29,5200
Apr 24 2022 14: +0,0.287,5643
Apr 24 2022 15: +0,0.29,6178
Apr 24 2022 16: +0,0.292,6381
Apr 24 2022 17: +0,0.29,4926
Apr 24 2022 18: +0,0.291,6027
Apr 24 2022 19: +0,0.289,6599
Apr 24 2022 20: +0,0.29,6216
Apr 24 2022 21: +0,0.283,6093
Apr 24 2022 22: +0,0.284,5072
Apr 24 2022 23: +0,0.28,3120
Apr 25 2022 00: +0,0.28,2561
Apr 25 2022 01: +0,0.279,2553
Apr 25 2022 02: +0,0.29,2743
Apr 25 2022 03: +0,0.29,2389
Apr 25 2022 04: +0,0.29,2793
Apr 25 2022 05: +0,0.3,5051
Apr 25 2022 06: +0,0.291,3659
Apr 25 2022 07: +0,0.307,4829
Apr 25 2022 08: +0,0.3,3113
Apr 25 2022 09: +0,0.3,4673
Apr 25 2022 10: +0,0.29,2719
Apr 25 2022 11: +0,0.293,4049
Apr 25 2022 12: +0,0.292,4392
Apr 25 2022 13: +0,0.29,4098
Apr 25 2022 14: +0,0.292,5843
Apr 25 2022 15: +0,0.29,5809
Apr 25 2022 16: +0,0.281,4074
Apr 25 2022 17: +0,0.278,3159
Apr 25 2022 18: +0,0.28,5183
Apr 25 2022 19: +0,0.28,4944
Apr 25 2022 20: +0,0.27,4124
Apr 25 2022 21: +0,0.277,6243
Apr 25 2022 22: +0,0.27,3596
Apr 25 2022 23: +0,0.275,3365
Apr 26 2022 00: +0,0.271,2575
Apr 26 2022 01: +0,0.27,3304
Apr 26 2022 02: +0,0.28,2414
Apr 26 2022 03: +0,0.28,2398
Apr 26 2022 04: +0,0.29,4413
Apr 26 2022 05: +0,0.298,3418
Apr 26 2022 06: +0,0.294,6579
Apr 26 2022 07: +0,0.298,6053
Apr 26 2022 08: +0,0.293,3099
Apr 26 2022 09: +0,0.299,4011
Apr 26 2022 10: +0,0.297,4771
Apr 26 2022 11: +0,0.297,5205
Apr 26 2022 12: +0,0.297,5408
Apr 26 2022 13: +0,0.289,3976
Apr 26 2022 14: +0,0.29,4892
Apr 26 2022 15: +0,0.297,7164
Apr 26 2022 16: +0,0.29,6975
Apr 26 2022 17: +0,0.289,6495
Apr 26 2022 18: +0,0.29,6387
Apr 26 2022 19: +0,0.289,5998
Apr 26 2022 20: +0,0.274,4274
Apr 26 2022 21: +0,0.27,3812
Apr 26 2022 22: +0,0.27,3910
Apr 26 2022 23: +0,0.27,2150
Apr 27 2022 00: +0,0.27,2682
Apr 27 2022 01: +0,0.272,2363
Apr 27 2022 02: +0,0.272,2109
Apr 27 2022 03: +0,0.29,3697
Apr 27 2022 04: +0,0.3,7409
Apr 27 2022 05: +0,0.3,6339
Apr 27 2022 06: +0,0.3,6030
Apr 27 2022 07: +0,0.3,4214
Apr 27 2022 08: +0,0.3,3936
Apr 27 2022 09: +0,0.3,4163
Apr 27 2022 10: +0,0.299,2898
Apr 27 2022 11: +0,0.299,3688
Apr 27 2022 12: +0,0.299,3818
Apr 27 2022 13: +0,0.287,3140
Apr 27 2022 14: +0,0.286,4731
Apr 27 2022 15: +0,0.29,7288
Apr 27 2022 16: +0,0.299,6594
Apr 27 2022 17: +0,0.293,6675
Apr 27 2022 18: +0,0.29,5783
Apr 27 2022 19: +0,0.281,4937
Apr 27 2022 20: +0,0.28,5318
Apr 27 2022 21: +0,0.275,4455
Apr 27 2022 22: +0,0.279,3548
Apr 27 2022 23: +0,0.279,2966
Apr 28 2022 00: +0,0.278,2018
Apr 28 2022 01: +0,0.285,2033
Apr 28 2022 02: +0,0.288,2377
Apr 28 2022 03: +0,0.3,5030
Apr 28 2022 04: +0,0.3,4704
Apr 28 2022 05: +0,0.3,5751
Apr 28 2022 06: +0,0.31,6382
Apr 28 2022 07: +0,0.31,4532
Apr 28 2022 08: +0,0.31,3951
Apr 28 2022 09: +0,0.309,3250
Apr 28 2022 10: +0,0.31,3685
Apr 28 2022 11: +0,0.31,4902
Apr 28 2022 12: +0,0.303,4081
Apr 28 2022 13: +0,0.31,5647
Apr 28 2022 14: +0,0.303,5097
Apr 28 2022 15: +0,0.306,6256
Apr 28 2022 16: +0,0.3,5942
Apr 28 2022 17: +0,0.3,5722
Apr 28 2022 18: +0,0.3,5461
Apr 28 2022 19: +0,0.293,5359
Apr 28 2022 20: +0,0.288,5246
Apr 28 2022 21: +0,0.278,4050
Apr 28 2022 22: +0,0.27,5084
Apr 28 2022 23: +0,0.27,2796
Apr 29 2022 00: +0,0.273,1999
Apr 29 2022 01: +0,0.29,2586
Apr 29 2022 02: +0,0.29,2710
Apr 29 2022 03: +0,0.302,4317
Apr 29 2022 04: +0,0.31,3862
Apr 29 2022 05: +0,0.31,4674
Apr 29 2022 06: +0,0.31,4680
Apr 29 2022 07: +0,0.314,3126
Apr 29 2022 08: +0,0.31,3269
Apr 29 2022 09: +0,0.31,4255
Apr 29 2022 10: +0,0.31,3802
Apr 29 2022 11: +0,0.304,3917
Apr 29 2022 12: +0,0.301,4461
Apr 29 2022 13: +0,0.3,4936
Apr 29 2022 14: +0,0.308,6226
Apr 29 2022 15: +0,0.31,6432
Apr 29 2022 16: +0,0.302,6127
Apr 29 2022 17: +0,0.304,6458
Apr 29 2022 18: +0,0.297,4685
Apr 29 2022 19: +0,0.29,5251
Apr 29 2022 20: +0,0.286,5491
Apr 29 2022 21: +0,0.284,5317
Apr 29 2022 22: +0,0.284,4385
Apr 29 2022 23: +0,0.28,3333
Apr 30 2022 00: +0,0.29,3318
Apr 30 2022 01: +0,0.295,2388
Apr 30 2022 02: +0,0.301,2831
Apr 30 2022 03: +0,0.3,2923
Apr 30 2022 04: +0,0.309,2845
Apr 30 2022 05: +0,0.31,5235
Apr 30 2022 06: +0,0.31,4889
Apr 30 2022 07: +0,0.31,6039
Apr 30 2022 08: +0,0.32,7478
Apr 30 2022 09: +0,0.313,5086
Apr 30 2022 10: +0,0.305,4120
Apr 30 2022 11: +0,0.31,5920
Apr 30 2022 12: +0,0.302,5117
Apr 30 2022 13: +0,0.307,5458
Apr 30 2022 14: +0,0.3,4533
Apr 30 2022 15: +0,0.305,5595
Apr 30 2022 16: +0,0.31,7086
Apr 30 2022 17: +0,0.302,6981
Apr 30 2022 18: +0,0.305,5795
Apr 30 2022 19: +0,0.301,6243
Apr 30 2022 20: +0,0.29,4916
Apr 30 2022 21: +0,0.295,5333
Apr 30 2022 22: +0,0.29,4792
Apr 30 2022 23: +0,0.283,3414
May 01 2022 00: +0,0.29,2650
May 01 2022 01: +0,0.29,2085
May 01 2022 02: +0,0.3,2684
May 01 2022 03: +0,0.31,3347
May 01 2022 04: +0,0.31,4898
May 01 2022 05: +0,0.32,4464
May 01 2022 06: +0,0.31,3158
May 01 2022 07: +0,0.31,3082
May 01 2022 08: +0,0.301,3369
May 01 2022 09: +0,0.31,3999
May 01 2022 10: +0,0.301,4065
May 01 2022 11: +0,0.305,5618
May 01 2022 12: +0,0.301,4692
May 01 2022 13: +0,0.3,5858
